Year,Month,Day,Marsh,Zone,Cage,Treatment,diameter
2018,July,12,SDL,mid,LL,ncc,1.5
2018,July,12,SDL,mid,LL,ncc,1.5
2018,July,12,SDL,mid,LL,ncc,1.5
2018,July,12,SDL,mid,LL,ncc,1.3
2018,July,12,SDL,mid,MM,ncc,1.4
2018,July,12,SDL,mid,MM,ncc,1.3
2018,July,12,SDL,mid,MM,ncc,1.2
2018,July,12,SDL,mid,MM,ncc,1.1
2018,July,12,SDL,mid,MM,ncc,1
2018,July,12,SDL,mid,MM,ncc,1
2018,July,12,SDL,mid,MM,ncc,1
2018,July,12,SDL,mid,MM,ncc,1
2018,July,12,SDL,mid,MM,ncc,1
2018,July,12,SDL,mid,MM,ncc,1
2018,July,12,SDL,mid,NN,ncc,1.2
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,NN,ncc,1
2018,July,12,SDL,mid,OO,ncc,2.8
2018,July,12,SDL,mid,OO,ncc,2.6
2018,July,12,SDL,mid,OO,ncc,2.5
2018,July,12,SDL,mid,OO,ncc,2.5
2018,July,12,SDL,mid,OO,ncc,2.1
2018,July,12,SDL,mid,OO,ncc,1.8
2018,July,12,SDL,mid,OO,ncc,1.1
2018,July,12,SDL,mid,OO,ncc,1
2018,July,12,SDL,mid,OO,ncc,1
2018,July,12,SDL,mid,OO,ncc,1
2018,July,12,SDL,mid,PP,ncc,1.6
2018,July,12,SDL,mid,PP,ncc,1.5
2018,July,12,SDL,mid,PP,ncc,1.4
2018,July,12,SDL,mid,PP,ncc,1.3
2018,July,12,SDL,mid,PP,ncc,1.2
2018,July,12,SDL,mid,PP,ncc,1.1
2018,July,12,SDL,mid,PP,ncc,1.1
2018,July,12,SDL,mid,PP,ncc,1
2018,July,12,SDL,mid,PP,ncc,1
2018,July,12,SDL,mid,PP,ncc,1
2018,October,9,SDL,mid,31,ambient,3
2018,October,9,SDL,mid,31,ambient,3
2018,October,9,SDL,mid,31,ambient,2
2018,October,9,SDL,mid,31,ambient,2
2018,October,9,SDL,mid,31,ambient,2
2018,October,9,SDL,mid,31,ambient,1.5
2018,October,9,SDL,mid,31,ambient,1.5
2018,October,9,SDL,mid,31,ambient,1.5
2018,October,9,SDL,mid,31,ambient,1
2018,October,9,SDL,mid,31,ambient,1
2018,October,9,SDL,mid,32,no,1
2018,October,9,SDL,mid,32,no,1
2018,October,9,SDL,mid,33,no,0.5
2018,October,9,SDL,mid,34,ambient,3
2018,October,9,SDL,mid,34,ambient,2.5
2018,October,9,SDL,mid,34,ambient,2
2018,October,9,SDL,mid,34,ambient,1.5
2018,October,9,SDL,mid,34,ambient,1.5
2018,October,9,SDL,mid,34,ambient,1.5
2018,October,9,SDL,mid,34,ambient,1
2018,October,9,SDL,mid,34,ambient,1
2018,October,9,SDL,mid,34,ambient,1
2018,October,9,SDL,mid,34,ambient,0.5
2018,October,9,SDL,mid,35,ambient,3
2018,October,9,SDL,mid,35,ambient,2
2018,October,9,SDL,mid,35,ambient,2
2018,October,9,SDL,mid,35,ambient,1.5
2018,October,9,SDL,mid,35,ambient,1.5
2018,October,9,SDL,mid,35,ambient,1.5
2018,October,9,SDL,mid,35,ambient,1
2018,October,9,SDL,mid,35,ambient,1
2018,October,9,SDL,mid,35,ambient,1
2018,October,9,SDL,mid,35,ambient,0.5
2018,October,9,SDL,mid,37,ambient,1.5
2018,October,9,SDL,mid,37,ambient,3.5
2018,October,9,SDL,mid,37,ambient,0.5
2018,October,9,SDL,mid,38,no,2
2018,October,9,SDL,mid,38,no,1.5
2018,October,9,SDL,mid,38,no,1.5
2018,October,9,SDL,mid,38,no,1
2018,October,9,SDL,mid,39,ambient,3
2018,October,9,SDL,mid,39,ambient,2.5
2018,October,9,SDL,mid,39,ambient,2
2018,October,9,SDL,mid,39,ambient,1.5
2018,October,9,SDL,mid,39,ambient,1.5
2018,October,9,SDL,mid,39,ambient,1
2018,October,9,SDL,mid,39,ambient,1
2018,October,9,SDL,mid,61,high,2
2018,October,9,SDL,mid,61,high,1.5
2018,October,9,SDL,mid,62,high,4
2018,October,9,SDL,mid,62,high,2
2018,October,9,SDL,mid,62,high,2
2018,October,9,SDL,mid,63,high,2.5
2018,October,9,SDL,mid,63,high,2
2018,October,9,SDL,mid,63,high,2
2018,October,9,SDL,mid,63,high,2
2018,October,9,SDL,mid,63,high,1.5
2018,October,9,SDL,mid,63,high,1.5
2018,October,9,SDL,mid,63,high,1
2018,October,9,SDL,mid,63,high,0.5
2018,October,9,SDL,mid,64,high,1.5
2018,October,9,SDL,mid,64,high,1
2018,October,9,SDL,mid,64,high,1
2018,October,9,SDL,mid,65,high,4.5
2018,October,9,SDL,mid,65,high,3
2018,October,9,SDL,mid,65,high,2.5
2018,October,9,SDL,mid,65,high,2
2018,October,9,SDL,mid,65,high,2
2018,October,9,SDL,mid,65,high,2
2018,October,9,SDL,mid,65,high,2
2018,October,9,SDL,mid,65,high,1.5
2018,October,9,SDL,mid,65,high,1.5
2018,October,9,SDL,mid,65,high,1
2018,October,9,SDL,mid,G,cc,2.5
2018,October,9,SDL,mid,G,cc,2
2018,October,9,SDL,mid,G,cc,1.5
2018,October,9,SDL,mid,G,cc,1.5
2018,October,9,SDL,mid,G,cc,1.2
2018,October,9,SDL,mid,G,cc,1
2018,October,9,SDL,mid,G,cc,1
2018,October,9,SDL,mid,G,cc,1
2018,October,9,SDL,mid,G,cc,1
2018,October,9,SDL,mid,G,cc,1
2018,October,9,SDL,mid,H,cc,2.5
2018,October,9,SDL,mid,H,cc,2.5
2018,October,9,SDL,mid,H,cc,2
2018,October,9,SDL,mid,H,cc,2
2018,October,9,SDL,mid,H,cc,1.5
2018,October,9,SDL,mid,H,cc,1.5
2018,October,9,SDL,mid,H,cc,1.5
2018,October,9,SDL,mid,H,cc,1
2018,October,9,SDL,mid,H,cc,1
2018,October,9,SDL,mid,H,cc,1
2018,October,9,SDL,mid,II,cc,4
2018,October,9,SDL,mid,II,cc,2
2018,October,9,SDL,mid,II,cc,1.5
2018,October,9,SDL,mid,II,cc,1.5
2018,October,9,SDL,mid,II,cc,1.5
2018,October,9,SDL,mid,II,cc,1.5
2018,October,9,SDL,mid,II,cc,1.3
2018,October,9,SDL,mid,II,cc,1
2018,October,9,SDL,mid,II,cc,1
2018,October,9,SDL,mid,II,cc,1
2018,October,9,SDL,mid,JJ,cc,7
2018,October,9,SDL,mid,JJ,cc,2
2018,October,9,SDL,mid,JJ,cc,2
2018,October,9,SDL,mid,JJ,cc,1.5
2018,October,9,SDL,mid,JJ,cc,1.5
2018,October,9,SDL,mid,JJ,cc,1.5
2018,October,9,SDL,mid,JJ,cc,1
2018,October,9,SDL,mid,JJ,cc,1
2018,October,9,SDL,mid,JJ,cc,1
2018,October,9,SDL,mid,JJ,cc,1
2018,October,9,SDL,mid,KK,cc,3
2018,October,9,SDL,mid,KK,cc,1.5
2018,October,9,SDL,mid,KK,cc,1.5
2018,October,9,SDL,mid,KK,cc,1.5
2018,October,9,SDL,mid,KK,cc,1.5
2018,October,9,SDL,mid,KK,cc,1.5
2018,October,9,SDL,mid,KK,cc,1.5
2018,October,9,SDL,mid,KK,cc,1
2018,October,9,SDL,mid,KK,cc,1
2018,October,9,SDL,mid,KK,cc,1
2018,October,9,SDL,mid,LL,ncc,1.5
2018,October,9,SDL,mid,LL,ncc,1.5
2018,October,9,SDL,mid,LL,ncc,1.5
2018,October,9,SDL,mid,LL,ncc,1.5
2018,October,9,SDL,mid,LL,ncc,1.3
2018,October,9,SDL,mid,LL,ncc,1.2
2018,October,9,SDL,mid,LL,ncc,1.1
2018,October,9,SDL,mid,LL,ncc,1
2018,October,9,SDL,mid,LL,ncc,1
2018,October,9,SDL,mid,LL,ncc,1
2018,October,9,SDL,mid,MM,ncc,2
2018,October,9,SDL,mid,MM,ncc,1.5
2018,October,9,SDL,mid,MM,ncc,1
2018,October,9,SDL,mid,OO,ncc,2
2018,October,9,SDL,mid,OO,ncc,1.5
2018,October,9,SDL,mid,OO,ncc,1.5
2018,October,9,SDL,mid,OO,ncc,1.5
2018,October,9,SDL,mid,OO,ncc,1.1
2018,October,9,SDL,mid,OO,ncc,1
2018,October,9,SDL,mid,OO,ncc,1
2018,October,9,SDL,mid,OO,ncc,1
2018,October,9,SDL,mid,OO,ncc,1
2018,October,9,SDL,mid,OO,ncc,1
2018,October,9,SDL,mid,OO,ncc,0.5
2018,October,9,SDL,mid,PP,ncc,2
2018,October,9,SDL,mid,PP,ncc,2
2018,October,9,SDL,mid,PP,ncc,1.5
2018,October,9,SDL,mid,PP,ncc,1.5
2018,October,9,SDL,mid,PP,ncc,1.5
2018,October,9,KF2,reg,13,no,0
2018,October,9,KF2,reg,14,no,0
2018,October,16,KF1,reg,9,no,0
2018,October,16,KF1,reg,10,no,0
2017,May,18,BOL,reg,1,ncc,3.5
2017,May,18,BOL,reg,3,high,1.3
2017,May,18,BOL,reg,3,high,2
2017,May,18,BOL,reg,3,high,2.5
2017,May,18,BOL,reg,3,high,3.6
2017,May,18,BOL,reg,4,ambient,1.2
2017,May,18,BOL,reg,4,ambient,1.6
2017,May,18,BOL,reg,4,ambient,2.3
2017,May,18,BOL,reg,4,ambient,3.4
2017,May,18,BOL,reg,4,ambient,3.7
2017,May,18,BOL,reg,5,cc,1.1
2017,May,18,BOL,reg,5,cc,1.2
2017,May,18,BOL,reg,5,cc,4.3
2017,May,18,BOL,reg,5,cc,4.4
2017,May,18,BOL,reg,5,cc,5.2
2017,May,18,BOL,reg,6,high,1.1
2017,May,18,BOL,reg,6,high,1.2
2017,May,18,BOL,reg,6,high,1.4
2017,May,18,BOL,reg,6,high,1.5
2017,May,18,BOL,reg,6,high,1.6
2017,May,18,BOL,reg,6,high,2.1
2017,May,18,BOL,reg,6,high,2.3
2017,May,18,BOL,reg,7,high,1.4
2017,May,18,BOL,reg,7,high,1.6
2017,May,18,BOL,reg,7,high,2.3
2017,May,18,BOL,reg,8,ambient,2.6
2017,May,18,BOL,reg,8,ambient,3.1
2017,May,18,BOL,reg,9,cc,0.8
2017,May,18,BOL,reg,9,cc,3.2
2017,May,18,BOL,reg,9,cc,4.1
2017,May,18,BOL,reg,10,ambient,1.4
2017,May,18,BOL,reg,11,ncc,3.1
2017,May,18,BOL,reg,11,ncc,4.2
2017,May,18,BOL,reg,13,high,2.1
2017,May,18,BOL,reg,13,high,2.3
2017,May,18,BOL,reg,13,high,3.1
2017,May,18,BOL,reg,13,high,4.4
2017,May,18,BOL,reg,13,high,4.7
2017,May,18,BOL,reg,15,cc,3.4
2017,May,18,BOL,reg,17,ambient,1.4
2017,May,18,BOL,reg,18,ncc,2.3
2017,May,18,BOL,reg,20,high,2.2
2017,May,18,BOL,reg,20,high,4.4
2017,May,18,BOL,reg,21,ambient,1.4
2017,May,18,BOL,reg,22,ncc,2.7
2017,May,18,BOL,reg,22,ncc,5.1
2017,May,18,BOL,reg,24,ncc,2.8
2017,May,18,BOL,reg,25,cc,2.5
2017,June,12,BOL,reg,1,ncc,1.3
2017,June,12,BOL,reg,1,ncc,1.4
2017,June,12,BOL,reg,1,ncc,2.1
2017,June,12,BOL,reg,1,ncc,3.5
2017,June,12,BOL,reg,1,ncc,4.7
2017,June,12,BOL,reg,3,high,2.1
2017,June,12,BOL,reg,3,high,3.3
2017,June,12,BOL,reg,4,ambient,1.1
2017,June,12,BOL,reg,4,ambient,1.1
2017,June,12,BOL,reg,4,ambient,1.3
2017,June,12,BOL,reg,4,ambient,1.5
2017,June,12,BOL,reg,4,ambient,2.3
2017,June,12,BOL,reg,4,ambient,2.4
2017,June,12,BOL,reg,4,ambient,3.7
2017,June,12,BOL,reg,4,ambient,6.1
2017,June,12,BOL,reg,4,ambient,6.7
2017,June,12,BOL,reg,5,cc,2.1
2017,June,12,BOL,reg,5,cc,2.2
2017,June,12,BOL,reg,5,cc,3.1
2017,June,12,BOL,reg,5,cc,3.6
2017,June,12,BOL,reg,5,cc,4.5
2017,June,12,BOL,reg,6,high,1.3
2017,June,12,BOL,reg,6,high,1.4
2017,June,12,BOL,reg,6,high,2.1
2017,June,12,BOL,reg,6,high,2.2
2017,June,12,BOL,reg,6,high,3.1
2017,June,12,BOL,reg,6,high,3.7
2017,June,12,BOL,reg,6,high,4.2
2017,June,12,BOL,reg,6,high,5.4
2017,June,12,BOL,reg,7,high,1
2017,June,12,BOL,reg,7,high,1.4
2017,June,12,BOL,reg,7,high,1.5
2017,June,12,BOL,reg,7,high,1.6
2017,June,12,BOL,reg,7,high,2.1
2017,June,12,BOL,reg,7,high,3.2
2017,June,12,BOL,reg,8,ambient,1.2
2017,June,12,BOL,reg,8,ambient,2.4
2017,June,12,BOL,reg,8,ambient,3.4
2017,June,12,BOL,reg,8,ambient,4.3
2017,June,12,BOL,reg,9,cc,0.8
2017,June,12,BOL,reg,9,cc,1.1
2017,June,12,BOL,reg,9,cc,1.2
2017,June,12,BOL,reg,9,cc,2.2
2017,June,12,BOL,reg,9,cc,3.1
2017,June,12,BOL,reg,9,cc,4.1
2017,June,12,BOL,reg,9,cc,5
2017,June,12,BOL,reg,9,cc,6.4
2017,June,12,BOL,reg,10,ambient,3.1
2017,June,12,BOL,reg,10,ambient,4.2
2017,June,12,BOL,reg,11,ncc,2.2
2017,June,12,BOL,reg,11,ncc,2.4
2017,June,12,BOL,reg,11,ncc,3.1
2017,June,12,BOL,reg,12,no,2
2017,June,12,BOL,reg,13,high,1.1
2017,June,12,BOL,reg,13,high,2.2
2017,June,12,BOL,reg,13,high,3.1
2017,June,12,BOL,reg,13,high,4.2
2017,June,12,BOL,reg,15,cc,1.2
2017,June,12,BOL,reg,15,cc,2.1
2017,June,12,BOL,reg,15,cc,3.1
2017,June,12,BOL,reg,15,cc,4.5
2017,June,12,BOL,reg,15,cc,5.1
2017,June,12,BOL,reg,15,cc,6.2
2017,June,12,BOL,reg,16,no,2.3
2017,June,12,BOL,reg,16,no,3.1
2017,June,12,BOL,reg,17,ambient,1.6
2017,June,12,BOL,reg,17,ambient,2.2
2017,June,12,BOL,reg,17,ambient,3.1
2017,June,12,BOL,reg,18,ncc,2.2
2017,June,12,BOL,reg,18,ncc,3.1
2017,June,12,BOL,reg,19,cc,1.2
2017,June,12,BOL,reg,19,cc,2.1
2017,June,12,BOL,reg,19,cc,3.7
2017,June,12,BOL,reg,19,cc,4.4
2017,June,12,BOL,reg,20,high,1.4
2017,June,12,BOL,reg,20,high,1.6
2017,June,12,BOL,reg,20,high,2.1
2017,June,12,BOL,reg,20,high,2.1
2017,June,12,BOL,reg,20,high,3.1
2017,June,12,BOL,reg,20,high,3.2
2017,June,12,BOL,reg,20,high,5.2
2017,June,12,BOL,reg,21,ambient,1.4
2017,June,12,BOL,reg,21,ambient,2.1
2017,June,12,BOL,reg,21,ambient,2.2
2017,June,12,BOL,reg,21,ambient,3.1
2017,June,12,BOL,reg,21,ambient,4.4
2017,June,12,BOL,reg,21,ambient,4.6
2017,June,12,BOL,reg,22,ncc,1.1
2017,June,12,BOL,reg,22,ncc,2.1
2017,June,12,BOL,reg,22,ncc,2.2
2017,June,12,BOL,reg,24,ncc,1
2017,June,12,BOL,reg,24,ncc,1.1
2017,June,12,BOL,reg,24,ncc,2.1
2017,June,12,BOL,reg,24,ncc,3.3
2017,June,12,BOL,reg,24,ncc,4.2
2017,June,12,BOL,reg,25,cc,1.1
2017,June,12,BOL,reg,25,cc,1.2
2017,June,12,BOL,reg,25,cc,1.4
2017,June,12,BOL,reg,25,cc,2.1
2017,June,12,BOL,reg,25,cc,3.1
2017,September,1,BOL,reg,1,ncc,1.2
2017,September,1,BOL,reg,1,ncc,1.4
2017,September,1,BOL,reg,1,ncc,2.1
2017,September,1,BOL,reg,1,ncc,2.2
2017,September,1,BOL,reg,1,ncc,2.3
2017,September,1,BOL,reg,1,ncc,4.2
2017,September,1,BOL,reg,1,ncc,5.3
2017,September,1,BOL,reg,1,ncc,6.2
2017,September,1,BOL,reg,3,high,1
2017,September,1,BOL,reg,3,high,1.3
2017,September,1,BOL,reg,3,high,1.5
2017,September,1,BOL,reg,3,high,1.5
2017,September,1,BOL,reg,3,high,1.6
2017,September,1,BOL,reg,3,high,2.1
2017,September,1,BOL,reg,3,high,2.2
2017,September,1,BOL,reg,3,high,3
2017,September,1,BOL,reg,3,high,3
2017,September,1,BOL,reg,3,high,3.1
2017,September,1,BOL,reg,4,ambient,0.8
2017,September,1,BOL,reg,4,ambient,1.2
2017,September,1,BOL,reg,4,ambient,1.5
2017,September,1,BOL,reg,4,ambient,2.1
2017,September,1,BOL,reg,4,ambient,2.2
2017,September,1,BOL,reg,4,ambient,2.2
2017,September,1,BOL,reg,4,ambient,2.3
2017,September,1,BOL,reg,4,ambient,4.2
2017,September,1,BOL,reg,4,ambient,4.4
2017,September,1,BOL,reg,4,ambient,6.2
2017,September,1,BOL,reg,5,cc,1
2017,September,1,BOL,reg,5,cc,1.3
2017,September,1,BOL,reg,5,cc,1.5
2017,September,1,BOL,reg,5,cc,2.1
2017,September,1,BOL,reg,5,cc,2.4
2017,September,1,BOL,reg,5,cc,3.1
2017,September,1,BOL,reg,6,high,1.1
2017,September,1,BOL,reg,6,high,2.1
2017,September,1,BOL,reg,6,high,2.1
2017,September,1,BOL,reg,6,high,2.2
2017,September,1,BOL,reg,6,high,2.5
2017,September,1,BOL,reg,6,high,3.2
2017,September,1,BOL,reg,6,high,3.4
2017,September,1,BOL,reg,6,high,4.6
2017,September,1,BOL,reg,6,high,5.2
2017,September,1,BOL,reg,6,high,5.3
2017,September,1,BOL,reg,7,high,1
2017,September,1,BOL,reg,7,high,1.1
2017,September,1,BOL,reg,7,high,1.4
2017,September,1,BOL,reg,7,high,2.2
2017,September,1,BOL,reg,7,high,2.3
2017,September,1,BOL,reg,7,high,2.3
2017,September,1,BOL,reg,7,high,2.4
2017,September,1,BOL,reg,7,high,5.3
2017,September,1,BOL,reg,8,ambient,0.8
2017,September,1,BOL,reg,8,ambient,1.1
2017,September,1,BOL,reg,8,ambient,1.2
2017,September,1,BOL,reg,8,ambient,1.5
2017,September,1,BOL,reg,8,ambient,1.5
2017,September,1,BOL,reg,8,ambient,1.5
2017,September,1,BOL,reg,8,ambient,2.7
2017,September,1,BOL,reg,9,cc,1.2
2017,September,1,BOL,reg,9,cc,1.7
2017,September,1,BOL,reg,9,cc,2.2
2017,September,1,BOL,reg,9,cc,2.3
2017,September,1,BOL,reg,9,cc,4
2017,September,1,BOL,reg,9,cc,6.5
2017,September,1,BOL,reg,9,cc,6.7
2017,September,1,BOL,reg,10,ambient,1
2017,September,1,BOL,reg,10,ambient,1.2
2017,September,1,BOL,reg,10,ambient,2.2
2017,September,1,BOL,reg,10,ambient,3.3
2017,September,1,BOL,reg,13,high,1.3
2017,September,1,BOL,reg,13,high,1.4
2017,September,1,BOL,reg,13,high,1.4
2017,September,1,BOL,reg,13,high,2.2
2017,September,1,BOL,reg,13,high,3.4
2017,September,1,BOL,reg,13,high,4.5
2017,September,1,BOL,reg,13,high,5.6
2017,September,1,BOL,reg,15,cc,2.1
2017,September,1,BOL,reg,17,ambient,1.1
2017,September,1,BOL,reg,17,ambient,2.1
2017,September,1,BOL,reg,17,ambient,2.3
2017,September,1,BOL,reg,17,ambient,2.8
2017,September,1,BOL,reg,17,ambient,3.2
2017,September,1,BOL,reg,18,ncc,0.5
2017,September,1,BOL,reg,18,ncc,2.3
2017,September,1,BOL,reg,18,ncc,2.9
2017,September,1,BOL,reg,19,cc,2.2
2017,September,1,BOL,reg,19,cc,3.1
2017,September,1,BOL,reg,19,cc,4.6
2017,September,1,BOL,reg,20,high,2.1
2017,September,1,BOL,reg,20,high,2.3
2017,September,1,BOL,reg,20,high,2.4
2017,September,1,BOL,reg,20,high,3.4
2017,September,1,BOL,reg,20,high,4.5
2017,September,1,BOL,reg,21,ambient,1
2017,September,1,BOL,reg,21,ambient,2.1
2017,September,1,BOL,reg,21,ambient,2.3
2017,September,1,BOL,reg,21,ambient,2.6
2017,September,1,BOL,reg,21,ambient,3
2017,September,1,BOL,reg,21,ambient,3.1
2017,September,1,BOL,reg,21,ambient,4
2017,September,1,BOL,reg,22,ncc,1.2
2017,September,1,BOL,reg,22,ncc,3.2
2017,September,1,BOL,reg,24,ncc,1
2017,September,1,BOL,reg,24,ncc,1.2
2017,September,1,BOL,reg,24,ncc,1.3
2017,September,1,BOL,reg,24,ncc,1.4
2017,September,1,BOL,reg,25,cc,0.8
2017,September,1,BOL,reg,25,cc,0.9
2017,September,1,BOL,reg,25,cc,1
2017,September,1,BOL,reg,25,cc,1
2017,September,1,BOL,reg,25,cc,1.3
2017,September,1,BOL,reg,25,cc,1.4
2017,September,1,BOL,reg,25,cc,1.7
2017,September,1,BOL,reg,25,cc,2
2017,September,1,BOL,reg,25,cc,3.3
2017,September,1,BOL,reg,25,cc,4.6
2018,April,8,BOL,reg,1,ncc,2.1
2018,April,8,BOL,reg,1,ncc,2.2
2018,April,8,BOL,reg,1,ncc,2.4
2018,April,8,BOL,reg,1,ncc,2.9
2018,April,8,BOL,reg,1,ncc,3.1
2018,April,8,BOL,reg,1,ncc,3.1
2018,April,8,BOL,reg,1,ncc,3.3
2018,April,8,BOL,reg,1,ncc,3.6
2018,April,8,BOL,reg,3,high,0.9
2018,April,8,BOL,reg,3,high,1.8
2018,April,8,BOL,reg,3,high,2.1
2018,April,8,BOL,reg,3,high,2.9
2018,April,8,BOL,reg,3,high,3.1
2018,April,8,BOL,reg,3,high,3.3
2018,April,8,BOL,reg,3,high,3.6
2018,April,8,BOL,reg,3,high,3.8
2018,April,8,BOL,reg,3,high,4.2
2018,April,8,BOL,reg,3,high,5.2
2018,April,8,BOL,reg,4,ambient,1.3
2018,April,8,BOL,reg,4,ambient,1.7
2018,April,8,BOL,reg,4,ambient,2.4
2018,April,8,BOL,reg,4,ambient,2.5
2018,April,8,BOL,reg,4,ambient,2.6
2018,April,8,BOL,reg,4,ambient,3.1
2018,April,8,BOL,reg,4,ambient,3.1
2018,April,8,BOL,reg,4,ambient,3.3
2018,April,8,BOL,reg,4,ambient,3.6
2018,April,8,BOL,reg,4,ambient,4.2
2018,April,8,BOL,reg,5,cc,2.7
2018,April,8,BOL,reg,5,cc,2.9
2018,April,8,BOL,reg,5,cc,3.6
2018,April,8,BOL,reg,5,cc,3.6
2018,April,8,BOL,reg,5,cc,4.6
2018,April,8,BOL,reg,5,cc,5.9
2018,April,8,BOL,reg,6,high,1.1
2018,April,8,BOL,reg,6,high,1.4
2018,April,8,BOL,reg,6,high,2.1
2018,April,8,BOL,reg,6,high,2.7
2018,April,8,BOL,reg,6,high,2.8
2018,April,8,BOL,reg,6,high,3.4
2018,April,8,BOL,reg,6,high,3.8
2018,April,8,BOL,reg,6,high,3.8
2018,April,8,BOL,reg,6,high,4
2018,April,8,BOL,reg,6,high,4.8
2018,April,8,BOL,reg,7,high,2.1
2018,April,8,BOL,reg,7,high,2.1
2018,April,8,BOL,reg,7,high,2.8
2018,April,8,BOL,reg,7,high,3.2
2018,April,8,BOL,reg,7,high,3.3
2018,April,8,BOL,reg,7,high,3.6
2018,April,8,BOL,reg,7,high,4.2
2018,April,8,BOL,reg,7,high,5.7
2018,April,8,BOL,reg,7,high,5.8
2018,April,8,BOL,reg,8,ambient,1.9
2018,April,8,BOL,reg,8,ambient,2.8
2018,April,8,BOL,reg,8,ambient,3.1
2018,April,8,BOL,reg,8,ambient,3.1
2018,April,8,BOL,reg,8,ambient,3.9
2018,April,8,BOL,reg,8,ambient,4.3
2018,April,8,BOL,reg,8,ambient,4.4
2018,April,8,BOL,reg,8,ambient,5.2
2018,April,8,BOL,reg,8,ambient,6.1
2018,April,8,BOL,reg,8,ambient,3.3
2018,April,8,BOL,reg,9,cc,1.7
2018,April,8,BOL,reg,9,cc,2.9
2018,April,8,BOL,reg,9,cc,3.3
2018,April,8,BOL,reg,9,cc,3.4
2018,April,8,BOL,reg,9,cc,4.6
2018,April,8,BOL,reg,9,cc,4.6
2018,April,8,BOL,reg,9,cc,5.1
2018,April,8,BOL,reg,9,cc,5.2
2018,April,8,BOL,reg,9,cc,6.1
2018,April,8,BOL,reg,9,cc,6.3
2018,April,8,BOL,reg,10,ambient,0.9
2018,April,8,BOL,reg,10,ambient,1.4
2018,April,8,BOL,reg,10,ambient,2.4
2018,April,8,BOL,reg,10,ambient,3.7
2018,April,8,BOL,reg,10,ambient,3.8
2018,April,8,BOL,reg,10,ambient,3.9
2018,April,8,BOL,reg,10,ambient,3.9
2018,April,8,BOL,reg,10,ambient,5.3
2018,April,8,BOL,reg,10,ambient,6.8
2018,April,8,BOL,reg,10,ambient,3.7
2018,April,8,BOL,reg,11,ncc,1.1
2018,April,8,BOL,reg,11,ncc,2.2
2018,April,8,BOL,reg,11,ncc,3.3
2018,April,8,BOL,reg,13,high,0.8
2018,April,8,BOL,reg,13,high,2.9
2018,April,8,BOL,reg,13,high,3.1
2018,April,8,BOL,reg,13,high,3.1
2018,April,8,BOL,reg,13,high,3.6
2018,April,8,BOL,reg,13,high,4.2
2018,April,8,BOL,reg,13,high,4.3
2018,April,8,BOL,reg,13,high,4.4
2018,April,8,BOL,reg,13,high,5.3
2018,April,8,BOL,reg,13,high,6.1
2018,April,8,BOL,reg,14,no,3.1
2018,April,8,BOL,reg,14,no,4.6
2018,April,8,BOL,reg,15,cc,1.8
2018,April,8,BOL,reg,15,cc,3.3
2018,April,8,BOL,reg,15,cc,4.4
2018,April,8,BOL,reg,15,cc,4.6
2018,April,8,BOL,reg,16,no,5.3
2018,April,8,BOL,reg,17,ambient,2.2
2018,April,8,BOL,reg,17,ambient,2.2
2018,April,8,BOL,reg,17,ambient,3.3
2018,April,8,BOL,reg,17,ambient,3.3
2018,April,8,BOL,reg,17,ambient,4.1
2018,April,8,BOL,reg,17,ambient,4.8
2018,April,8,BOL,reg,18,ncc,2.1
2018,April,8,BOL,reg,18,ncc,2.6
2018,April,8,BOL,reg,18,ncc,2.7
2018,April,8,BOL,reg,18,ncc,3.7
2018,April,8,BOL,reg,18,ncc,4.2
2018,April,8,BOL,reg,18,ncc,4.4
2018,April,8,BOL,reg,19,cc,2.2
2018,April,8,BOL,reg,19,cc,2.3
2018,April,8,BOL,reg,19,cc,3.3
2018,April,8,BOL,reg,19,cc,3.4
2018,April,8,BOL,reg,19,cc,4.2
2018,April,8,BOL,reg,19,cc,5.5
2018,April,8,BOL,reg,19,cc,6.7
2018,April,8,BOL,reg,20,high,1.5
2018,April,8,BOL,reg,20,high,2.2
2018,April,8,BOL,reg,20,high,2.3
2018,April,8,BOL,reg,20,high,2.7
2018,April,8,BOL,reg,20,high,2.9
2018,April,8,BOL,reg,20,high,3.1
2018,April,8,BOL,reg,20,high,3.2
2018,April,8,BOL,reg,20,high,3.3
2018,April,8,BOL,reg,20,high,4.6
2018,April,8,BOL,reg,20,high,4.9
2018,April,8,BOL,reg,21,ambient,1.1
2018,April,8,BOL,reg,21,ambient,1.6
2018,April,8,BOL,reg,21,ambient,1.7
2018,April,8,BOL,reg,21,ambient,1.9
2018,April,8,BOL,reg,21,ambient,2.3
2018,April,8,BOL,reg,21,ambient,2.4
2018,April,8,BOL,reg,21,ambient,3.3
2018,April,8,BOL,reg,21,ambient,3.9
2018,April,8,BOL,reg,21,ambient,4.2
2018,April,8,BOL,reg,21,ambient,4.4
2018,April,8,BOL,reg,22,ncc,1.4
2018,April,8,BOL,reg,22,ncc,1.5
2018,April,8,BOL,reg,22,ncc,1.6
