Year,Month,Day,Marsh,Zone,Cage,Treatment,Stems(all),Stems(live),Stems(dead),Flowers,Pickle_CH_Avg,Spartina_L,Spartina_D,Mud,Sarcocornia,Salicornia,Batis,Jaumea,Triglochin,Unknown,Wrack,Not_visible
2017,August,7,KF2,reg,57,high,75,52,23,0,56.85,36,7,10,33,15,0,0,0,0,0,0
2017,August,7,KF2,reg,58,high,71,53,18,0,56.05,31,4,12,37,12,4,0,0,0,0,0
2017,August,7,KF2,reg,59,high,70,67,3,0,59.45,45,11,10,26,8,0,0,0,0,0,0
2017,August,7,KF2,reg,60,high,108,81,27,1,44.25,35,6,12,32,6,7,0,0,0,0,0
2017,August,7,KF2,reg,C,cc,58,41,17,0,47.3,14,9,8,43,12,11,0,0,0,0,0
2017,August,7,KF2,reg,D,cc,69,45,24,0,47.85,35,7,22,21,3,12,0,0,0,0,0
2017,August,7,KF2,reg,S,cc,42,37,5,0,42.8,34,5,19,17,17,8,0,0,0,0,0
2017,August,7,KF2,reg,T,cc,58,47,11,0,42.35,40,1,5,45,3,5,0,0,0,0,0
2017,August,7,KF2,reg,U,cc,105,88,17,0,45.6,45,7,30,13,6,0,0,0,0,0,0
2017,August,7,KF2,reg,V,ncc,36,25,11,0,51.25,20,1,9,61,8,0,0,0,0,0,0
2017,August,7,KF2,reg,W,ncc,63,48,15,0,48.95,33,6,10,28,22,0,0,0,0,0,0
2017,August,7,KF2,reg,X,ncc,47,33,14,0,58.6,40,6,9,23,2,21,0,0,0,0,0
2017,August,7,KF2,reg,Y,ncc,51,40,11,1,44.15,30,0,15,25,30,0,0,0,0,0,0
2017,August,7,KF2,reg,Z,ncc,120,94,26,2,42.9,45,4,28,12,9,1,0,0,0,0,0
2017,August,8,SDL,hi,21,no,NA,NA,NA,NA,21.05,0,0,32,68,0,0,0,0,0,0,0
2017,August,8,SDL,hi,22,no,NA,NA,NA,NA,28.6,0,0,17,83,0,0,0,0,0,0,0
2017,August,8,SDL,hi,23,ambient,NA,NA,NA,NA,22.7,0,0,9,91,0,0,0,0,0,0,0
2017,August,8,SDL,hi,24,no,NA,NA,NA,NA,27,0,0,8,92,0,0,0,0,0,0,0
2017,August,8,SDL,hi,25,ambient,NA,NA,NA,NA,29.6,0,0,4,96,0,0,0,0,0,0,0
2017,August,8,SDL,hi,26,ambient,NA,NA,NA,NA,40.2,0,0,11,89,0,0,0,0,0,0,0
2017,August,8,SDL,hi,27,no,NA,NA,NA,NA,50.3,0,0,6,94,0,0,0,0,0,0,0
2017,August,8,SDL,hi,28,no,NA,NA,NA,NA,43.15,0,0,5,95,0,0,0,0,0,0,0
2017,August,8,SDL,hi,29,ambient,NA,NA,NA,NA,43.8,0,0,3,97,0,0,0,0,0,0,0
2017,August,8,SDL,hi,30,ambient,NA,NA,NA,NA,33.85,0,0,8,92,0,0,0,0,0,0,0
2017,August,8,SDL,hi,AA,cc,NA,NA,NA,NA,20.1,0,0,7,93,0,0,0,0,0,0,0
2017,August,8,SDL,hi,BB,cc,NA,NA,NA,NA,31.3,0,0,9,91,0,0,0,0,0,0,0
2017,August,8,SDL,hi,CC,cc,NA,NA,NA,NA,28.8,0,0,8,92,0,0,0,0,0,0,0
2017,August,8,SDL,hi,DD,ncc,NA,NA,NA,NA,24.55,0,0,16,84,0,0,0,0,0,0,0
2017,August,8,SDL,hi,E,cc,NA,NA,NA,NA,33.8,0,0,29,71,0,0,0,0,0,0,0
2017,August,8,SDL,hi,EE,ncc,NA,NA,NA,NA,21.95,0,0,14,83,0,0,0,0,0,0,0
2017,August,8,SDL,hi,F,cc,NA,NA,NA,NA,29.35,0,0,14,78,0,0,6,0,0,0,0
2017,August,8,SDL,hi,FF,ncc,NA,NA,NA,NA,27.6,0,0,16,84,0,0,0,0,0,0,0
2017,August,8,SDL,hi,GG,ncc,NA,NA,NA,NA,17.5,0,0,16,84,0,0,0,0,0,0,0
2017,August,8,SDL,hi,HH,ncc,NA,NA,NA,NA,19.2,0,0,10,90,0,0,0,0,0,0,0
2017,August,8,SDL,lo,41,no,99,68,31,3,NA,36,35,29,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,42,no,104,71,33,1,NA,37,39,24,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,43,ambient,115,77,38,0,NA,51,27,22,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,44,ambient,109,68,41,1,NA,47,27,26,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,45,ambient,79,42,37,1,NA,44,31,25,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,46,no,67,32,35,0,NA,25,39,36,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,47,ambient,75,47,28,0,NA,58,15,27,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,48,no,48,12,36,0,NA,31,41,28,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,49,no,53,18,35,0,NA,14,35,51,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,50,ambient,60,23,37,0,NA,22,23,55,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,I,cc,89,61,28,0,NA,62,10,28,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,J,cc,88,46,42,0,NA,50,15,35,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,QQ,ncc,99,68,31,15,NA,51,21,28,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,RR,cc,105,79,26,1,NA,56,12,32,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,SS,cc,57,41,16,1,NA,59,6,31,4,0,0,0,0,0,0,0
2017,August,8,SDL,lo,TT,cc,97,71,26,3,NA,66,14,20,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,UU,ncc,105,82,23,7,NA,68,12,20,0,0,0,0,0,0,0,0
2017,August,8,SDL,lo,VV,ncc,61,49,12,10,NA,35,15,48,2,0,0,0,0,0,0,0
2017,August,8,SDL,lo,XX,ncc,70,58,12,2,NA,71,6,22,1,0,0,0,0,0,0,0
2017,August,8,SDL,lo,YY,ncc,79,58,21,1,NA,78,10,12,0,0,0,0,0,0,0,0
2017,August,23,SDL,lo,41,no,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,42,no,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,43,ambient,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,44,ambient,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,45,ambient,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,46,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,47,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,48,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,49,no,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,50,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,I,cc,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,J,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,QQ,ncc,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,RR,cc,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,SS,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,TT,cc,NA,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,UU,ncc,NA,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,VV,ncc,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,XX,ncc,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,YY,ncc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,8,SDL,mid,31,ambient,40,24,16,0,44.05,37,10,24,29,0,0,0,0,0,0,0
2017,August,8,SDL,mid,32,no,83,52,31,3,50.85,25,25,37,13,0,0,0,0,0,0,0
2017,August,8,SDL,mid,33,no,59,28,31,6,41.75,28,13,46,13,0,0,0,0,0,0,0
2017,August,8,SDL,mid,34,ambient,32,20,12,0,52.9,19,11,30,40,0,0,0,0,0,0,0
2017,August,8,SDL,mid,35,ambient,69,45,24,5,43.8,45,7,25,23,0,0,0,0,0,0,0
2017,August,8,SDL,mid,36,no,95,68,27,1,38.35,57,20,17,6,0,0,0,0,0,0,0
2017,August,8,SDL,mid,37,ambient,69,51,18,0,53.2,44,11,16,29,0,0,0,0,0,0,0
2017,August,8,SDL,mid,38,no,73,34,39,0,34.85,23,23,23,31,0,0,0,0,0,0,0
2017,August,8,SDL,mid,39,ambient,98,56,42,0,48.05,24,28,29,19,0,0,0,0,0,0,0
2017,August,8,SDL,mid,40,no,93,48,45,1,48.9,22,24,24,30,0,0,0,0,0,0,0
2017,August,8,SDL,mid,61,high,105,67,38,2,33.55,32,27,7,11,0,0,23,0,0,0,0
2017,August,8,SDL,mid,62,high,72,53,19,6,44.75,34,15,33,18,0,0,0,0,0,0,0
2017,August,8,SDL,mid,63,high,99,75,24,0,63.85,35,16,11,38,0,0,0,0,0,0,0
2017,August,8,SDL,mid,64,high,53,46,7,12,47.55,47,11,14,28,0,0,0,0,0,0,0
2017,August,8,SDL,mid,65,high,83,64,19,10,45.3,55,4,18,23,0,0,0,0,0,0,0
2017,August,8,SDL,mid,G,cc,50,43,7,3,39.65,41,1,42,16,0,0,0,0,0,0,0
2017,August,8,SDL,mid,H,cc,69,42,27,0,50.15,30,16,35,19,0,0,0,0,0,0,0
2017,August,8,SDL,mid,II,cc,86,54,32,4,44.8,27,15,20,38,0,0,0,0,0,0,0
2017,August,8,SDL,mid,JJ,cc,43,36,7,8,43.85,24,1,32,43,0,0,0,0,0,0,0
2017,August,8,SDL,mid,KK,cc,77,46,31,0,48.6,24,26,26,24,0,0,0,0,0,0,0
2017,August,8,SDL,mid,LL,ncc,67,43,24,1,41.9,43,4,29,24,0,0,0,0,0,0,0
2017,August,8,SDL,mid,MM,ncc,58,41,17,8,48.35,41,14,19,26,0,0,0,0,0,0,0
2017,August,8,SDL,mid,NN,ncc,70,47,23,0,59,48,12,20,20,0,0,0,0,0,0,0
2017,August,8,SDL,mid,OO,ncc,75,47,28,1,46.85,40,17,27,16,0,0,0,0,0,0,0
2017,August,8,SDL,mid,PP,ncc,39,35,4,16,50.65,32,4,28,36,0,0,0,0,0,0,0
2017,August,23,SDL,mid,31,ambient,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,32,no,NA,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,33,no,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,34,ambient,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,35,ambient,NA,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,36,no,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,37,ambient,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,38,no,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,39,ambient,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,40,no,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,61,high,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,62,high,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,63,high,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,64,high,NA,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,65,high,NA,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,G,cc,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,H,cc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,II,cc,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,JJ,cc,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,KK,cc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,LL,ncc,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,MM,ncc,NA,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,NN,ncc,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,OO,ncc,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,PP,ncc,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,September,10,KF1,reg,1,ambient,13,7,6,0,46.5,10,0,0,90,0,0,0,0,0,0,0
2017,September,10,KF1,reg,2,ambient,NA,NA,NA,NA,NA,15,3,5,75,2,0,0,0,0,0,0
2017,September,10,KF1,reg,3,no,39,32,7,0,42.1,35,1,6,58,0,0,0,0,0,0,0
2017,September,10,KF1,reg,4,ambient,23,18,5,0,53.45,13,0,11,76,0,0,0,0,0,0,0
2017,September,10,KF1,reg,5,no,34,29,5,2,51.5,29,2,3,61,0,5,0,0,0,0,0
2017,September,10,KF1,reg,6,no,15,9,6,0,50.5,14,0,0,65,0,11,10,0,0,0,0
2017,September,10,KF1,reg,7,ambient,26,18,8,0,47.95,26,4,9,54,4,3,0,0,0,0,0
2017,September,10,KF1,reg,8,ambient,19,14,5,0,49.5,10,1,2,87,0,0,0,0,0,0,0
2017,September,10,KF1,reg,9,no,2,2,0,1,54.35,3,0,0,94,0,3,0,0,0,0,0
2017,September,10,KF1,reg,10,no,13,4,9,1,40.1,1,0,1,97,0,1,0,0,0,0,0
2017,September,10,KF1,reg,51,high,NA,NA,NA,NA,37.6,40,14,8,38,0,0,0,0,0,0,0
2017,September,10,KF1,reg,52,high,15,11,4,1,53.7,42,4,8,44,2,0,0,0,0,0,0
2017,September,10,KF1,reg,53,high,54,50,4,1,39.25,30,11,2,44,0,1,12,0,0,0,0
2017,September,10,KF1,reg,54,high,34,27,7,0,38.2,45,4,2,43,3,0,3,0,0,0,0
2017,September,10,KF1,reg,55,high,24,19,5,3,37.85,43,7,15,32,0,4,0,0,0,0,0
2017,September,10,KF1,reg,A,cc,34,28,6,1,41,34,2,6,41,8,7,2,0,0,0,0
2017,September,10,KF1,reg,B,cc,49,41,8,0,48.75,32,3,5,59,0,0,1,0,0,0,0
2017,September,10,KF1,reg,K,cc,33,31,2,0,41.75,47,11,2,39,1,0,0,0,0,0,0
2017,September,10,KF1,reg,L,cc,NA,NA,NA,NA,49.5,29,3,7,50,11,0,0,0,0,0,0
2017,September,10,KF1,reg,M,cc,23,19,4,0,34.1,48,0,1,31,0,9,11,0,0,0,0
2017,September,10,KF1,reg,N,ncc,26,21,5,5,41.85,30,3,1,65,1,0,0,0,0,0,0
2017,September,10,KF1,reg,O,ncc,25,21,4,0,45.7,24,4,7,62,1,2,0,0,0,0,0
2017,September,10,KF1,reg,P,ncc,14,9,5,2,37.8,17,0,1,61,0,8,14,0,0,0,0
2017,September,10,KF1,reg,Q,ncc,55,47,8,0,37.3,76,3,0,21,2,3,0,0,0,0,0
2017,September,10,KF1,reg,R,ncc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017,September,10,KF2,reg,11,ambient,2,29,2,2,49,32,11,2,54,0,0,0,0,0,0,0
2017,September,10,KF2,reg,12,no,34,18,16,1,64,15,5,1,78,0,0,0,0,0,0,0
2017,September,10,KF2,reg,13,no,11,10,1,3,54,8,0,0,92,0,0,0,0,0,0,0
2017,September,10,KF2,reg,14,no,34,32,2,1,60,25,21,1,52,0,0,0,0,0,0,0
2017,September,10,KF2,reg,15,ambient,31,30,1,4,54.5,21,15,0,64,0,0,0,0,0,0,0
2017,September,10,KF2,reg,16,no,11,2,9,0,55.5,0,1,0,99,0,0,0,0,0,0,0
2017,September,10,KF2,reg,17,ambient,15,14,1,5,53.5,24,6,2,68,0,1,0,0,0,0,0
2017,September,10,KF2,reg,18,no,12,8,4,0,61,11,1,0,88,0,0,0,0,0,0,0
2017,September,10,KF2,reg,19,ambient,26,17,9,2,49,17,6,6,68,0,2,1,0,0,0,0
2017,September,10,KF2,reg,20,ambient,56,45,11,2,52.5,34,19,0,47,0,0,0,0,0,0,0
2017,September,10,KF2,reg,56,high,82,69,13,1,56.5,71,21,0,6,0,0,0,0,0,0,0
2017,September,10,KF2,reg,57,high,72,62,10,2,51.25,69,21,1,12,0,0,0,0,0,0,0
2017,September,10,KF2,reg,58,high,73,55,18,1,54.5,47,12,0,41,0,0,0,0,0,0,0
2017,September,10,KF2,reg,59,high,119,104,15,0,59.5,34,24,0,42,0,0,0,0,0,0,0
2017,September,10,KF2,reg,60,high,93,79,14,1,44.5,24,32,0,42,0,2,0,0,0,0,0
2017,September,10,KF2,reg,C,cc,43,35,8,3,50,23,13,1,58,0,4,0,0,0,0,0
2017,September,10,KF2,reg,D,cc,73,52,21,2,48,55,22,0,22,0,1,0,0,0,0,0
2017,September,10,KF2,reg,S,cc,29,29,0,0,42.5,45,32,0,20,0,3,1,0,0,0,0
2017,September,10,KF2,reg,T,cc,53,51,2,0,49.5,30,33,3,32,0,2,0,0,0,0,0
2017,September,10,KF2,reg,U,cc,130,106,24,0,52.25,63,29,1,7,0,0,0,0,0,0,0
2017,September,10,KF2,reg,V,ncc,19,16,3,0,50,13,17,0,67,2,0,0,0,0,0,0
2017,September,10,KF2,reg,W,ncc,56,45,11,2,49.5,58,18,0,22,0,0,0,0,0,0,0
2017,September,10,KF2,reg,X,ncc,45,44,1,0,44.5,45,20,0,31,0,2,2,0,0,0,0
2017,September,10,KF2,reg,Y,ncc,43,39,4,3,47.5,32,18,0,50,0,0,0,0,0,0,0
2017,September,10,KF2,reg,Z,ncc,68,57,11,4,48,45,31,2,21,0,1,0,0,0,0,0
2017,September,6,SDL,hi,21,no,NA,NA,NA,NA,22.5,0,0,5,95,0,0,0,0,0,0,0
2017,September,6,SDL,hi,22,no,NA,NA,NA,NA,31.5,0,0,1,99,0,0,0,0,0,0,0
2017,September,6,SDL,hi,23,ambient,NA,NA,NA,NA,27.5,0,0,1,99,0,0,0,0,0,0,0
2017,September,6,SDL,hi,24,no,NA,NA,NA,NA,24.5,0,0,1,99,0,0,0,0,0,0,0
2017,September,6,SDL,hi,25,ambient,NA,NA,NA,NA,27.25,0,0,0,100,0,0,0,0,0,0,0
2017,September,6,SDL,hi,26,ambient,NA,NA,NA,NA,48.5,0,0,5,95,0,0,0,0,0,0,0
2017,September,6,SDL,hi,27,no,NA,NA,NA,NA,48.5,0,0,6,94,0,0,0,0,0,0,0
2017,September,6,SDL,hi,28,no,NA,NA,NA,NA,43.75,0,0,0,100,0,0,0,0,0,0,0
2017,September,6,SDL,hi,29,ambient,NA,NA,NA,NA,40,0,0,0,100,0,0,0,0,0,0,0
2017,September,6,SDL,hi,30,ambient,NA,NA,NA,NA,73.5,0,0,2,98,0,0,0,0,0,0,0
2017,September,6,SDL,hi,AA,cc,NA,NA,NA,NA,25.25,0,0,0,100,0,0,0,0,0,0,0
2017,September,6,SDL,hi,BB,cc,NA,NA,NA,NA,29.25,0,0,2,98,0,0,0,0,0,0,0
2017,September,6,SDL,hi,CC,cc,NA,NA,NA,NA,30.25,0,0,5,95,0,0,0,0,0,0,0
2017,September,6,SDL,hi,DD,ncc,NA,NA,NA,NA,19.5,0,0,8,92,0,0,0,0,0,0,0
2017,September,6,SDL,hi,E,cc,NA,NA,NA,NA,30.75,0,0,11,89,0,0,0,0,0,0,0
2017,September,6,SDL,hi,EE,ncc,NA,NA,NA,NA,24.5,0,0,3,97,0,0,0,0,0,0,0
2017,September,6,SDL,hi,F,cc,NA,NA,NA,NA,28.5,0,0,2,98,0,0,0,0,0,0,0
2017,September,6,SDL,hi,FF,ncc,NA,NA,NA,NA,30,0,0,4,96,0,0,0,0,0,0,0
2017,September,6,SDL,hi,GG,ncc,NA,NA,NA,NA,23.25,0,0,4,96,0,0,0,0,0,0,0
2017,September,6,SDL,hi,HH,ncc,NA,NA,NA,NA,19,0,0,0,100,0,0,0,0,0,0,0
2017,September,6,SDL,lo,41,no,65,62,3,28,NA,39,20,41,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,42,no,78,66,12,18,NA,54,21,25,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,43,ambient,98,82,16,17,NA,36,26,38,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,44,ambient,80,55,25,11,NA,30,18,52,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,45,ambient,62,39,23,10,NA,26,28,46,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,46,no,60,45,15,0,NA,38,11,51,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,47,ambient,83,56,27,8,NA,32,21,47,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,48,no,50,16,34,0,NA,37,30,33,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,49,no,42,24,18,1,NA,32,18,50,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,50,ambient,48,21,27,3,NA,33,18,49,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,I,cc,84,62,22,7,NA,45,16,39,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,J,cc,84,54,30,9,NA,29,17,54,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,QQ,ncc,67,64,3,28,NA,47,26,27,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,RR,cc,95,82,13,18,NA,37,21,42,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,SS,cc,68,61,7,9,NA,28,10,44,17,0,0,0,0,0,0,0
2017,September,6,SDL,lo,TT,cc,105,93,12,19,NA,49,20,31,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,UU,ncc,91,84,7,33,NA,45,22,33,0,0,0,0,0,0,0,0
2017,September,6,SDL,lo,VV,ncc,80,76,4,24,NA,23,18,56,3,0,0,0,0,0,0,0
2017,September,6,SDL,lo,XX,ncc,91,84,7,13,NA,45,9,39,7,0,0,0,0,0,0,0
2017,September,6,SDL,lo,YY,ncc,78,71,7,9,NA,57,17,26,0,0,0,0,0,0,0,0
2017,September,6,SDL,mid,31,ambient,48,31,17,10,42,33,5,18,44,0,0,0,0,0,0,0
2017,September,6,SDL,mid,32,no,80,51,29,20,47.4,38,16,35,11,0,0,0,0,0,0,0
2017,September,6,SDL,mid,33,no,63,35,28,10,43.15,25,15,48,12,0,0,0,0,0,0,0
2017,September,6,SDL,mid,34,ambient,37,20,17,4,43,16,9,32,43,0,0,0,0,0,0,0
2017,September,6,SDL,mid,35,ambient,62,43,19,22,40.45,41,13,19,27,0,0,0,0,0,0,0
2017,September,6,SDL,mid,36,no,94,63,31,16,39.65,54,17,21,8,0,0,0,0,0,0,0
2017,September,6,SDL,mid,37,ambient,72,46,26,21,38.8,51,9,11,28,0,0,0,0,0,0,0
2017,September,6,SDL,mid,38,no,40,37,3,4,39,35,35,10,17,0,0,0,0,0,0,0
2017,September,6,SDL,mid,39,ambient,86,44,42,6,43.65,31,31,23,14,0,0,0,0,0,0,0
2017,September,6,SDL,mid,40,no,67,44,23,6,64,65,16,5,15,0,0,0,0,0,0,0
2017,September,6,SDL,mid,61,high,102,75,27,29,49.3,57,12,11,8,0,0,12,0,0,0,0
2017,September,6,SDL,mid,62,high,70,46,24,22,44.3,48,9,33,10,0,0,0,0,0,0,0
2017,September,6,SDL,mid,63,high,93,78,15,20,55.85,59,3,6,29,0,0,0,0,0,0,0
2017,September,6,SDL,mid,64,high,56,51,5,26,58,95,2,1,2,0,0,0,0,0,0,0
2017,September,6,SDL,mid,65,high,56,52,4,35,64,77,15,1,7,0,0,0,0,0,0,0
2017,September,6,SDL,mid,G,cc,51,37,14,6,43.65,45,2,32,21,0,0,0,0,0,0,0
2017,September,6,SDL,mid,H,cc,58,43,15,8,52.5,55,15,17,15,0,0,0,0,0,0,0
2017,September,6,SDL,mid,II,cc,78,47,31,17,55.45,43,10,14,33,0,0,0,0,0,0,0
2017,September,6,SDL,mid,JJ,cc,47,38,9,16,44.4,36,2,22,40,0,0,0,0,0,0,0
2017,September,6,SDL,mid,KK,cc,67,55,12,11,43.25,54,24,9,13,0,0,0,0,0,0,0
2017,September,6,SDL,mid,LL,ncc,71,49,22,5,38.25,36,13,27,24,0,0,0,0,0,0,0
2017,September,6,SDL,mid,MM,ncc,65,46,19,18,51.35,47,15,26,12,0,0,0,0,0,0,0
2017,September,6,SDL,mid,NN,ncc,57,41,16,4,52.6,65,12,15,8,0,0,0,0,0,0,0
2017,September,6,SDL,mid,OO,ncc,52,37,15,8,44,78,13,3,7,0,0,0,0,0,0,0
2017,September,6,SDL,mid,PP,ncc,52,45,7,24,44.5,70,17,0,13,0,0,0,0,0,0,0
2018,April,15,KF1,reg,1,ambient,8,5,3,0,41.5,7,1,2,88,2,1,0,0,0,0,0
2018,April,15,KF1,reg,2,ambient,29,13,16,0,43.5,11,3,12,73,0,0,1,0,0,0,0
2018,April,15,KF1,reg,3,no,45,36,9,0,40,25,13,3,57,1,0,0,0,0,0,0
2018,April,15,KF1,reg,4,ambient,13,9,4,0,50,10,2,0,89,0,0,0,0,0,0,0
2018,April,15,KF1,reg,5,no,48,38,10,0,50.5,14,5,4,60,0,17,0,0,0,0,0
2018,April,15,KF1,reg,6,no,62,15,47,0,43.5,7,2,3,74,0,10,4,0,0,0,0
2018,April,15,KF1,reg,7,ambient,8,2,6,0,49.5,3,12,5,77,2,1,0,0,0,0,0
2018,April,15,KF1,reg,8,ambient,23,15,8,0,50.5,5,3,1,85,0,6,0,0,0,0,0
