Year,Month,Date,Marsh,Zone,Cage,Treatment,CordgrassHeight
2018,October,24,TOM,reg,64,ambient,48.3
2018,October,24,TOM,reg,64,ambient,67.7
2018,October,24,TOM,reg,64,ambient,51.8
2018,October,24,TOM,reg,64,ambient,55.2
2018,October,24,TOM,reg,64,ambient,57.3
2018,October,24,TOM,reg,64,ambient,33.5
2018,October,24,TOM,reg,64,ambient,38.7
2018,October,24,TOM,reg,65,cc,16.4
2018,October,24,TOM,reg,65,cc,58.1
2018,October,24,TOM,reg,65,cc,39
2018,October,24,TOM,reg,65,cc,16.2
2018,October,24,TOM,reg,65,cc,57.3
2018,October,24,TOM,reg,65,cc,53.1
2018,October,24,TOM,reg,65,cc,52.4
2018,October,24,TOM,reg,65,cc,18.2
2018,October,24,TOM,reg,65,cc,18.1
2018,October,24,TOM,reg,65,cc,NA
2018,October,24,TOM,reg,66,no,59.2
2018,October,24,TOM,reg,66,no,47.8
2018,October,24,TOM,reg,66,no,56.4
2018,October,24,TOM,reg,66,no,66.1
2018,October,24,TOM,reg,66,no,64
2018,October,24,TOM,reg,66,no,64.2
2018,October,24,TOM,reg,66,no,56.5
2018,October,24,TOM,reg,66,no,59
2018,October,24,TOM,reg,66,no,43.2
2018,October,24,TOM,reg,66,no,52.3
2018,October,24,TOM,reg,67,ambient,70
2018,October,24,TOM,reg,67,ambient,69.5
2018,October,24,TOM,reg,67,ambient,42.9
2018,October,24,TOM,reg,67,ambient,42.6
2018,October,24,TOM,reg,67,ambient,51.8
2018,October,24,TOM,reg,67,ambient,54.4
2018,October,24,TOM,reg,67,ambient,46.7
2018,October,24,TOM,reg,67,ambient,61.8
2018,October,24,TOM,reg,67,ambient,59.5
2018,October,24,TOM,reg,67,ambient,52.3
2018,October,24,TOM,reg,68,cc,53
2018,October,24,TOM,reg,68,cc,61
2018,October,24,TOM,reg,68,cc,39.8
2018,October,24,TOM,reg,68,cc,53.8
2018,October,24,TOM,reg,68,cc,50.9
2018,October,24,TOM,reg,68,cc,56
2018,October,24,TOM,reg,68,cc,66.6
2018,October,24,TOM,reg,68,cc,65.8
2018,October,24,TOM,reg,68,cc,54
2018,October,24,TOM,reg,68,cc,46.7
2018,October,24,TOM,reg,69,ncc,51.4
2018,October,24,TOM,reg,69,ncc,29.6
2018,October,24,TOM,reg,69,ncc,9
2018,October,24,TOM,reg,69,ncc,13.8
2018,October,24,TOM,reg,69,ncc,27.4
2018,October,24,TOM,reg,69,ncc,50.5
2018,October,24,TOM,reg,69,ncc,29.8
2018,October,24,TOM,reg,69,ncc,27
2018,October,24,TOM,reg,69,ncc,51.6
2018,October,24,TOM,reg,69,ncc,24.4
2018,October,24,TOM,reg,70,high,48.6
2018,October,24,TOM,reg,70,high,50.3
2018,October,24,TOM,reg,70,high,56.5
2018,October,24,TOM,reg,70,high,54.4
2018,October,24,TOM,reg,70,high,29.2
2018,October,24,TOM,reg,70,high,57.7
2018,October,24,TOM,reg,70,high,58.6
2018,October,24,TOM,reg,70,high,45.5
2018,October,24,TOM,reg,70,high,18.3
2018,October,24,TOM,reg,70,high,51.2
2018,October,24,TOM,reg,71,ambient,37.6
2018,October,24,TOM,reg,71,ambient,71.1
2018,October,24,TOM,reg,71,ambient,57.2
2018,October,24,TOM,reg,71,ambient,70.2
2018,October,24,TOM,reg,71,ambient,74.6
2018,October,24,TOM,reg,71,ambient,51.6
2018,October,24,TOM,reg,71,ambient,68.5
2018,October,24,TOM,reg,71,ambient,60.4
2018,October,24,TOM,reg,71,ambient,40.3
2018,October,24,TOM,reg,71,ambient,68.2
2018,October,24,TOM,reg,72,ncc,59.3
2018,October,24,TOM,reg,72,ncc,25.2
2018,October,24,TOM,reg,72,ncc,58.7
2018,October,24,TOM,reg,72,ncc,52.6
2018,October,24,TOM,reg,72,ncc,37.4
2018,October,24,TOM,reg,72,ncc,37
2018,October,24,TOM,reg,72,ncc,47.5
2018,October,24,TOM,reg,72,ncc,39.8
2018,October,24,TOM,reg,72,ncc,35.4
2018,October,24,TOM,reg,72,ncc,40.2
2018,October,24,TOM,reg,73,cc,66.9
2018,October,24,TOM,reg,73,cc,61
2018,October,24,TOM,reg,73,cc,58.6
2018,October,24,TOM,reg,73,cc,52.3
2018,October,24,TOM,reg,73,cc,57.1
2018,October,24,TOM,reg,73,cc,63
2018,October,24,TOM,reg,73,cc,49.8
2018,October,24,TOM,reg,73,cc,51.4
2018,October,24,TOM,reg,73,cc,38.7
2018,October,24,TOM,reg,73,cc,32.3
2018,October,24,TOM,reg,74,high,60.5
2018,October,24,TOM,reg,74,high,52.7
2018,October,24,TOM,reg,74,high,51.9
2018,October,24,TOM,reg,74,high,55
2018,October,24,TOM,reg,74,high,48
2018,October,24,TOM,reg,74,high,59.4
2018,October,24,TOM,reg,74,high,52.7
2018,October,24,TOM,reg,74,high,45
2018,October,24,TOM,reg,74,high,56.6
2018,October,24,TOM,reg,74,high,54.1
2018,October,24,TOM,reg,75,no,58.4
2018,October,24,TOM,reg,75,no,54.6
2018,October,24,TOM,reg,75,no,56
2018,October,24,TOM,reg,75,no,68.2
2018,October,24,TOM,reg,75,no,65.7
2018,October,24,TOM,reg,75,no,54
2018,October,24,TOM,reg,75,no,66.9
2018,October,24,TOM,reg,75,no,60.8
2018,October,24,TOM,reg,75,no,62.9
2018,October,24,TOM,reg,75,no,63.8
2018,October,25,BOL,reg,1,ncc,46.2
2018,October,25,BOL,reg,1,ncc,54.2
2018,October,25,BOL,reg,1,ncc,55
2018,October,25,BOL,reg,1,ncc,51.5
2018,October,25,BOL,reg,1,ncc,48.3
2018,October,25,BOL,reg,1,ncc,52.9
2018,October,25,BOL,reg,1,ncc,46.5
2018,October,25,BOL,reg,1,ncc,45.4
2018,October,25,BOL,reg,1,ncc,58.3
2018,October,25,BOL,reg,1,ncc,28.2
2018,October,25,BOL,reg,2,no,54.9
2018,October,25,BOL,reg,2,no,46.8
2018,October,25,BOL,reg,2,no,64
2018,October,25,BOL,reg,2,no,52.3
2018,October,25,BOL,reg,2,no,39.9
2018,October,25,BOL,reg,2,no,44.3
2018,October,25,BOL,reg,2,no,50.9
2018,October,25,BOL,reg,2,no,57.2
2018,October,25,BOL,reg,2,no,52.3
2018,October,25,BOL,reg,2,no,49.1
2018,October,25,BOL,reg,3,high,51
2018,October,25,BOL,reg,3,high,49.9
2018,October,25,BOL,reg,3,high,43
2018,October,25,BOL,reg,3,high,43.7
2018,October,25,BOL,reg,3,high,73
2018,October,25,BOL,reg,3,high,56.8
2018,October,25,BOL,reg,3,high,45.9
2018,October,25,BOL,reg,3,high,46
2018,October,25,BOL,reg,3,high,54.4
2018,October,25,BOL,reg,3,high,45.3
2018,October,25,BOL,reg,4,ambient,58.4
2018,October,25,BOL,reg,4,ambient,65.1
2018,October,25,BOL,reg,4,ambient,45.9
2018,October,25,BOL,reg,4,ambient,59.1
2018,October,25,BOL,reg,4,ambient,60.2
2018,October,25,BOL,reg,4,ambient,43.8
2018,October,25,BOL,reg,4,ambient,59.4
2018,October,25,BOL,reg,4,ambient,45.8
2018,October,25,BOL,reg,4,ambient,47.6
2018,October,25,BOL,reg,4,ambient,44.2
2018,October,25,BOL,reg,5,cc,60.4
2018,October,25,BOL,reg,5,cc,18.8
2018,October,25,BOL,reg,5,cc,64.3
2018,October,25,BOL,reg,5,cc,59.4
2018,October,25,BOL,reg,5,cc,56.5
2018,October,25,BOL,reg,5,cc,40.9
2018,October,25,BOL,reg,5,cc,48.7
2018,October,25,BOL,reg,5,cc,46.6
2018,October,25,BOL,reg,5,cc,61.2
2018,October,25,BOL,reg,5,cc,58.8
2018,October,25,BOL,reg,6,high,61
2018,October,25,BOL,reg,6,high,39.1
2018,October,25,BOL,reg,6,high,48.4
2018,October,25,BOL,reg,6,high,59.3
2018,October,25,BOL,reg,6,high,62.3
2018,October,25,BOL,reg,6,high,66.4
2018,October,25,BOL,reg,6,high,62
2018,October,25,BOL,reg,6,high,63.9
2018,October,25,BOL,reg,6,high,32
2018,October,25,BOL,reg,6,high,53.1
2018,October,25,BOL,reg,7,high,56
2018,October,25,BOL,reg,7,high,54.6
2018,October,25,BOL,reg,7,high,54.9
2018,October,25,BOL,reg,7,high,54.1
2018,October,25,BOL,reg,7,high,57
2018,October,25,BOL,reg,7,high,54
2018,October,25,BOL,reg,7,high,71.3
2018,October,25,BOL,reg,7,high,58
2018,October,25,BOL,reg,7,high,40.4
2018,October,25,BOL,reg,7,high,55.9
2018,October,25,BOL,reg,8,ambient,70
2018,October,25,BOL,reg,8,ambient,62.9
2018,October,25,BOL,reg,8,ambient,72.4
2018,October,25,BOL,reg,8,ambient,62
2018,October,25,BOL,reg,8,ambient,62.9
2018,October,25,BOL,reg,8,ambient,64.6
2018,October,25,BOL,reg,8,ambient,60.3
2018,October,25,BOL,reg,8,ambient,61
2018,October,25,BOL,reg,8,ambient,62
2018,October,25,BOL,reg,8,ambient,49.4
2018,October,25,BOL,reg,9,cc,60.8
2018,October,25,BOL,reg,9,cc,45.5
2018,October,25,BOL,reg,9,cc,51.2
2018,October,25,BOL,reg,9,cc,38.4
2018,October,25,BOL,reg,9,cc,43.2
2018,October,25,BOL,reg,9,cc,46.5
2018,October,25,BOL,reg,9,cc,26.2
2018,October,25,BOL,reg,9,cc,48.3
2018,October,25,BOL,reg,9,cc,60.2
2018,October,25,BOL,reg,9,cc,49.8
2018,October,25,BOL,reg,10,ambient,47.4
2018,October,25,BOL,reg,10,ambient,51.2
2018,October,25,BOL,reg,10,ambient,37.4
2018,October,25,BOL,reg,10,ambient,49.4
2018,October,25,BOL,reg,10,ambient,52.8
2018,October,25,BOL,reg,10,ambient,58.2
2018,October,25,BOL,reg,10,ambient,56.9
2018,October,25,BOL,reg,10,ambient,61.4
2018,October,25,BOL,reg,10,ambient,36.2
2018,October,25,BOL,reg,10,ambient,48.6
2018,October,25,BOL,reg,11,ncc,52.4
2018,October,25,BOL,reg,11,ncc,56.5
2018,October,25,BOL,reg,11,ncc,63
2018,October,25,BOL,reg,11,ncc,59.4
2018,October,25,BOL,reg,11,ncc,53.9
2018,October,25,BOL,reg,11,ncc,59.1
2018,October,25,BOL,reg,11,ncc,53.2
2018,October,25,BOL,reg,11,ncc,48
2018,October,25,BOL,reg,11,ncc,61.1
2018,October,25,BOL,reg,11,ncc,62.6
2018,October,25,BOL,reg,12,no,63
2018,October,25,BOL,reg,12,no,62.2
2018,October,25,BOL,reg,12,no,64.6
2018,October,25,BOL,reg,12,no,62
2018,October,25,BOL,reg,12,no,61.4
2018,October,25,BOL,reg,12,no,51.9
2018,October,25,BOL,reg,12,no,43.4
2018,October,25,BOL,reg,12,no,67.5
2018,October,25,BOL,reg,12,no,65.6
2018,October,25,BOL,reg,12,no,62.9
2018,October,25,BOL,reg,13,high,58.7
2018,October,25,BOL,reg,13,high,48.6
2018,October,25,BOL,reg,13,high,58.2
2018,October,25,BOL,reg,13,high,62
2018,October,25,BOL,reg,13,high,47
2018,October,25,BOL,reg,13,high,60.6
2018,October,25,BOL,reg,13,high,56.4
2018,October,25,BOL,reg,13,high,58.8
2018,October,25,BOL,reg,13,high,59.9
2018,October,25,BOL,reg,13,high,41.7
2018,October,25,BOL,reg,14,no,65.4
2018,October,25,BOL,reg,14,no,41.6
2018,October,25,BOL,reg,14,no,52
2018,October,25,BOL,reg,14,no,50.2
2018,October,25,BOL,reg,14,no,44.7
2018,October,25,BOL,reg,14,no,42.9
2018,October,25,BOL,reg,14,no,59.8
2018,October,25,BOL,reg,14,no,60.4
2018,October,25,BOL,reg,14,no,61.3
2018,October,25,BOL,reg,14,no,60.7
2018,October,25,BOL,reg,15,cc,52.7
2018,October,25,BOL,reg,15,cc,44.3
2018,October,25,BOL,reg,15,cc,40.1
2018,October,25,BOL,reg,15,cc,52.5
2018,October,25,BOL,reg,15,cc,50.1
2018,October,25,BOL,reg,15,cc,63.4
2018,October,25,BOL,reg,15,cc,46.1
2018,October,25,BOL,reg,15,cc,43.2
2018,October,25,BOL,reg,15,cc,49.3
2018,October,25,BOL,reg,15,cc,45.4
2018,October,25,BOL,reg,16,no,57.4
2018,October,25,BOL,reg,16,no,49.7
2018,October,25,BOL,reg,16,no,63
2018,October,25,BOL,reg,16,no,67.6
2018,October,25,BOL,reg,16,no,41.8
2018,October,25,BOL,reg,16,no,56.3
2018,October,25,BOL,reg,16,no,54
2018,October,25,BOL,reg,16,no,53.4
2018,October,25,BOL,reg,16,no,61.2
2018,October,25,BOL,reg,16,no,43
2018,October,25,BOL,reg,17,ambient,53
2018,October,25,BOL,reg,17,ambient,60.2
2018,October,25,BOL,reg,17,ambient,53.8
2018,October,25,BOL,reg,17,ambient,55
2018,October,25,BOL,reg,17,ambient,63.3
2018,October,25,BOL,reg,17,ambient,64.1
2018,October,25,BOL,reg,17,ambient,60.9
2018,October,25,BOL,reg,17,ambient,27.2
2018,October,25,BOL,reg,17,ambient,30.3
2018,October,25,BOL,reg,17,ambient,42.6
2018,October,25,BOL,reg,18,ncc,45
2018,October,25,BOL,reg,18,ncc,42.3
2018,October,25,BOL,reg,18,ncc,44.5
2018,October,25,BOL,reg,18,ncc,43.6
2018,October,25,BOL,reg,18,ncc,42.3
2018,October,25,BOL,reg,18,ncc,32.1
2018,October,25,BOL,reg,18,ncc,46.9
2018,October,25,BOL,reg,18,ncc,28.2
2018,October,25,BOL,reg,18,ncc,44.5
2018,October,25,BOL,reg,18,ncc,31.1
2018,October,25,BOL,reg,19,cc,40.7
2018,October,25,BOL,reg,19,cc,57.1
2018,October,25,BOL,reg,19,cc,51.4
2018,October,25,BOL,reg,19,cc,51.3
2018,October,25,BOL,reg,19,cc,42.5
2018,October,25,BOL,reg,19,cc,39.6
2018,October,25,BOL,reg,19,cc,47.7
2018,October,25,BOL,reg,19,cc,32.3
2018,October,25,BOL,reg,19,cc,57.9
2018,October,25,BOL,reg,19,cc,50
2018,October,25,BOL,reg,20,high,45.6
2018,October,25,BOL,reg,20,high,38.1
2018,October,25,BOL,reg,20,high,36.5
2018,October,25,BOL,reg,20,high,32.9
2018,October,25,BOL,reg,20,high,46.3
2018,October,25,BOL,reg,20,high,29.4
2018,October,25,BOL,reg,20,high,26.3
2018,October,25,BOL,reg,20,high,24.8
2018,October,25,BOL,reg,20,high,21.7
2018,October,25,BOL,reg,20,high,21.3
2018,October,25,BOL,reg,21,ambient,17.4
2018,October,25,BOL,reg,21,ambient,40.2
2018,October,25,BOL,reg,21,ambient,37.3
2018,October,25,BOL,reg,21,ambient,25
2018,October,25,BOL,reg,21,ambient,53.5
2018,October,25,BOL,reg,21,ambient,54.9
2018,October,25,BOL,reg,21,ambient,32.7
2018,October,25,BOL,reg,21,ambient,41.6
2018,October,25,BOL,reg,21,ambient,18.3
2018,October,25,BOL,reg,21,ambient,50.2
2018,October,25,BOL,reg,22,ncc,57.9
2018,October,25,BOL,reg,22,ncc,60.4
2018,October,25,BOL,reg,22,ncc,55.2
2018,October,25,BOL,reg,22,ncc,55.3
2018,October,25,BOL,reg,22,ncc,33.2
2018,October,25,BOL,reg,22,ncc,55.5
2018,October,25,BOL,reg,22,ncc,56.6
2018,October,25,BOL,reg,22,ncc,58.2
2018,October,25,BOL,reg,22,ncc,45.1
2018,October,25,BOL,reg,22,ncc,55.9
2018,October,25,BOL,reg,23,no,37.7
2018,October,25,BOL,reg,23,no,29.2
2018,October,25,BOL,reg,23,no,54.9
2018,October,25,BOL,reg,23,no,54.3
2018,October,25,BOL,reg,23,no,62.6
2018,October,25,BOL,reg,23,no,44.1
2018,October,25,BOL,reg,23,no,27.2
2018,October,25,BOL,reg,23,no,59
2018,October,25,BOL,reg,23,no,51
2018,October,25,BOL,reg,23,no,54.9
2018,October,25,BOL,reg,24,ncc,49.4
2018,October,25,BOL,reg,24,ncc,51.6
2018,October,25,BOL,reg,24,ncc,49.8
2018,October,25,BOL,reg,24,ncc,52.3
2018,October,25,BOL,reg,24,ncc,42.7
2018,October,25,BOL,reg,24,ncc,52.1
2018,October,25,BOL,reg,24,ncc,54.8
2018,October,25,BOL,reg,24,ncc,50.2
2018,October,25,BOL,reg,24,ncc,45.2
2018,October,25,BOL,reg,24,ncc,44.5
2018,October,25,BOL,reg,25,cc,41.4
2018,October,25,BOL,reg,25,cc,46.8
2018,October,25,BOL,reg,25,cc,28.5
2018,October,25,BOL,reg,25,cc,45.4
2018,October,25,BOL,reg,25,cc,46.1
2018,October,25,BOL,reg,25,cc,33.3
2018,October,25,BOL,reg,25,cc,60.2
2018,October,25,BOL,reg,25,cc,43.5
2018,October,25,BOL,reg,25,cc,21.1
2018,October,25,BOL,reg,25,cc,52.3
2019,April,14,BOD,reg,26,no,48.7
2019,April,14,BOD,reg,26,no,39.1
2019,April,14,BOD,reg,26,no,47.3
2019,April,14,BOD,reg,26,no,39.5
2019,April,14,BOD,reg,26,no,36.5
2019,April,14,BOD,reg,26,no,46.6
2019,April,14,BOD,reg,26,no,53.5
2019,April,14,BOD,reg,26,no,44
2019,April,14,BOD,reg,26,no,56.4
2019,April,14,BOD,reg,26,no,48.1
2019,April,14,BOD,reg,27,high,51.4
2019,April,14,BOD,reg,27,high,40
2019,April,14,BOD,reg,27,high,47.2
2019,April,14,BOD,reg,27,high,48.3
2019,April,14,BOD,reg,27,high,36.5
2019,April,14,BOD,reg,27,high,56
2019,April,14,BOD,reg,27,high,42
2019,April,14,BOD,reg,27,high,60.6
2019,April,14,BOD,reg,27,high,51.3
2019,April,14,BOD,reg,27,high,16.2
2019,April,14,BOD,reg,28,ambient,51
2019,April,14,BOD,reg,28,ambient,29.5
2019,April,14,BOD,reg,28,ambient,35.9
2019,April,14,BOD,reg,28,ambient,38.2
2019,April,14,BOD,reg,28,ambient,44.9
2019,April,14,BOD,reg,28,ambient,49.3
2019,April,14,BOD,reg,28,ambient,55.4
2019,April,14,BOD,reg,28,ambient,32.5
2019,April,14,BOD,reg,28,ambient,22.1
2019,April,14,BOD,reg,28,ambient,28.6
2019,April,14,BOD,reg,29,ncc,32.3
2019,April,14,BOD,reg,29,ncc,27.5
2019,April,14,BOD,reg,29,ncc,39.2
2019,April,14,BOD,reg,29,ncc,34.1
2019,April,14,BOD,reg,29,ncc,24.6
2019,April,14,BOD,reg,29,ncc,31
2019,April,14,BOD,reg,29,ncc,36.5
2019,April,14,BOD,reg,29,ncc,39.2
2019,April,14,BOD,reg,29,ncc,36.5
2019,April,14,BOD,reg,29,ncc,35.8
2019,April,14,BOD,reg,30,cc,39.1
2019,April,14,BOD,reg,30,cc,49.9
2019,April,14,BOD,reg,30,cc,11.6
2019,April,14,BOD,reg,30,cc,21.2
2019,April,14,BOD,reg,30,cc,12.3
2019,April,14,BOD,reg,30,cc,18.9
2019,April,14,BOD,reg,30,cc,44.3
2019,April,14,BOD,reg,30,cc,38.7
2019,April,14,BOD,reg,30,cc,16.6
2019,April,14,BOD,reg,30,cc,25.2
2019,April,14,BOD,reg,31,high,35.6
2019,April,14,BOD,reg,31,high,27.7
2019,April,14,BOD,reg,31,high,46.8
2019,April,14,BOD,reg,31,high,27.2
2019,April,14,BOD,reg,32,no,36.1
2019,April,14,BOD,reg,32,no,43.2
2019,April,14,BOD,reg,32,no,40.5
2019,April,14,BOD,reg,32,no,36.6
2019,April,14,BOD,reg,32,no,50.5
2019,April,14,BOD,reg,32,no,29.3
2019,April,14,BOD,reg,32,no,26.2
2019,April,14,BOD,reg,32,no,43.1
2019,April,14,BOD,reg,32,no,46.5
2019,April,14,BOD,reg,32,no,52.9
2019,April,14,BOD,reg,33,ambient,38.9
2019,April,14,BOD,reg,33,ambient,40
2019,April,14,BOD,reg,33,ambient,36.3
2019,April,14,BOD,reg,33,ambient,41.5
2019,April,14,BOD,reg,33,ambient,51.4
2019,April,14,BOD,reg,33,ambient,51
2019,April,14,BOD,reg,33,ambient,48.6
2019,April,14,BOD,reg,33,ambient,52.1
2019,April,14,BOD,reg,33,ambient,38.3
2019,April,14,BOD,reg,33,ambient,40.2
2019,April,14,BOD,reg,34,cc,17.2
2019,April,14,BOD,reg,34,cc,34.1
2019,April,14,BOD,reg,34,cc,30.2
2019,April,14,BOD,reg,34,cc,9.8
2019,April,14,BOD,reg,34,cc,14.6
2019,April,14,BOD,reg,35,ncc,16
2019,April,14,BOD,reg,35,ncc,13.2
2019,April,14,BOD,reg,35,ncc,21.2
2019,April,14,BOD,reg,35,ncc,13.8
2019,April,14,BOD,reg,35,ncc,16.4
2019,April,14,BOD,reg,35,ncc,37.6
2019,April,14,BOD,reg,36,high,29.4
2019,April,14,BOD,reg,36,high,31.2
2019,April,14,BOD,reg,36,high,47.9
2019,April,14,BOD,reg,36,high,39.2
2019,April,14,BOD,reg,36,high,37.8
2019,April,14,BOD,reg,36,high,44.6
2019,April,14,BOD,reg,36,high,59.1
2019,April,14,BOD,reg,36,high,34.8
2019,April,14,BOD,reg,36,high,16.1
2019,April,14,BOD,reg,36,high,7.8
2019,April,14,BOD,reg,37,no,52.4
2019,April,14,BOD,reg,37,no,38.4
2019,April,14,BOD,reg,37,no,58.5
2019,April,14,BOD,reg,37,no,48.6
2019,April,14,BOD,reg,37,no,47.7
2019,April,14,BOD,reg,37,no,31.2
2019,April,14,BOD,reg,37,no,42.1
2019,April,14,BOD,reg,37,no,38.5
2019,April,14,BOD,reg,37,no,42.3
2019,April,14,BOD,reg,37,no,38.8
2019,April,14,BOD,reg,38,ncc,29.2
2019,April,14,BOD,reg,38,ncc,17.4
2019,April,14,BOD,reg,38,ncc,12.1
2019,April,14,BOD,reg,38,ncc,25.6
2019,April,14,BOD,reg,38,ncc,7.1
2019,April,14,BOD,reg,39,ambient,56.4
2019,April,14,BOD,reg,39,ambient,31.2
2019,April,14,BOD,reg,39,ambient,39.8
2019,April,14,BOD,reg,39,ambient,24.2
2019,April,14,BOD,reg,39,ambient,26
2019,April,14,BOD,reg,39,ambient,40.5
2019,April,14,BOD,reg,39,ambient,30.1
2019,April,14,BOD,reg,39,ambient,20.1
2019,April,14,BOD,reg,39,ambient,9.6
2019,April,14,BOD,reg,39,ambient,57.4
2019,April,14,BOD,reg,40,ncc,29.9
2019,April,14,BOD,reg,40,ncc,24.3
2019,April,14,BOD,reg,40,ncc,14.1
2019,April,14,BOD,reg,41,cc,36.4
2019,April,14,BOD,reg,41,cc,15.5
2019,April,14,BOD,reg,41,cc,20.2
2019,April,14,BOD,reg,41,cc,33.6
2019,April,14,BOD,reg,41,cc,53.1
2019,April,14,BOD,reg,41,cc,40.5
2019,April,14,BOD,reg,41,cc,50.4
2019,April,14,BOD,reg,41,cc,34
2019,April,14,BOD,reg,41,cc,30.1
2019,April,14,BOD,reg,41,cc,21.9
2019,April,14,BOD,reg,42,no,52.5
2019,April,14,BOD,reg,42,no,41.6
2019,April,14,BOD,reg,42,no,47.4
2019,April,14,BOD,reg,42,no,53.1
2019,April,14,BOD,reg,42,no,58.9
2019,April,14,BOD,reg,42,no,50.1
2019,April,14,BOD,reg,42,no,55.3
2019,April,14,BOD,reg,42,no,35.2
2019,April,14,BOD,reg,42,no,26.8
2019,April,14,BOD,reg,42,no,39.7
2019,April,14,BOD,reg,43,high,45.4
2019,April,14,BOD,reg,43,high,35.6
2019,April,14,BOD,reg,43,high,52.1
2019,April,14,BOD,reg,43,high,36.7
2019,April,14,BOD,reg,43,high,58.3
2019,April,14,BOD,reg,43,high,49.1
2019,April,14,BOD,reg,43,high,44.8
2019,April,14,BOD,reg,43,high,21.2
2019,April,14,BOD,reg,43,high,12.3
2019,April,14,BOD,reg,43,high,17.1
2019,April,14,BOD,reg,44,ambient,59.7
2019,April,14,BOD,reg,44,ambient,38.2
2019,April,14,BOD,reg,44,ambient,18.3
2019,April,14,BOD,reg,44,ambient,16.6
2019,April,14,BOD,reg,44,ambient,38.1
2019,April,14,BOD,reg,44,ambient,53.2
2019,April,14,BOD,reg,44,ambient,45.4
2019,April,14,BOD,reg,44,ambient,28.1
2019,April,14,BOD,reg,44,ambient,25.3
2019,April,14,BOD,reg,44,ambient,23.1
2019,April,14,BOD,reg,45,cc,51.4
2019,April,14,BOD,reg,45,cc,20.2
2019,April,14,BOD,reg,45,cc,25.3
2019,April,14,BOD,reg,45,cc,41
2019,April,14,BOD,reg,45,cc,37.1
2019,April,14,BOD,reg,45,cc,41.3
2019,April,14,BOD,reg,45,cc,51.8
2019,April,14,BOD,reg,45,cc,34.9
2019,April,14,BOD,reg,45,cc,37.6
2019,April,14,BOD,reg,45,cc,30.5
2019,April,14,BOD,reg,46,ambient,NA
2019,April,14,BOD,reg,47,high,NA
2019,April,14,BOD,reg,48,cc,NA
2019,April,14,BOD,reg,49,no,NA
2019,April,14,BOD,reg,50,cc,NA
2019,April,11,BOL,reg,1,ncc,31.5
2019,April,11,BOL,reg,1,ncc,30.4
2019,April,11,BOL,reg,1,ncc,16.1
2019,April,11,BOL,reg,1,ncc,31.6
2019,April,11,BOL,reg,1,ncc,28
2019,April,11,BOL,reg,1,ncc,20.7
2019,April,11,BOL,reg,1,ncc,24.8
2019,April,11,BOL,reg,1,ncc,23.5
2019,April,11,BOL,reg,1,ncc,23.4
2019,April,11,BOL,reg,1,ncc,16.2
2019,April,11,BOL,reg,2,no,29
2019,April,11,BOL,reg,2,no,33.5
2019,April,11,BOL,reg,2,no,34.6
2019,April,11,BOL,reg,2,no,36.1
2019,April,11,BOL,reg,2,no,34
2019,April,11,BOL,reg,2,no,29.8
2019,April,11,BOL,reg,2,no,24.2
2019,April,11,BOL,reg,2,no,31.6
2019,April,11,BOL,reg,2,no,27.3
2019,April,11,BOL,reg,2,no,13.2
2019,April,11,BOL,reg,3,high,33.5
2019,April,11,BOL,reg,3,high,36.4
2019,April,11,BOL,reg,3,high,33.9
2019,April,11,BOL,reg,3,high,24.7
2019,April,11,BOL,reg,3,high,37.8
2019,April,11,BOL,reg,3,high,34
2019,April,11,BOL,reg,3,high,38.2
2019,April,11,BOL,reg,3,high,19.6
2019,April,11,BOL,reg,3,high,27.1
2019,April,11,BOL,reg,3,high,36.5
2019,April,11,BOL,reg,4,ambient,35.7
2019,April,11,BOL,reg,4,ambient,36.2
2019,April,11,BOL,reg,4,ambient,22.1
2019,April,11,BOL,reg,4,ambient,22.5
2019,April,11,BOL,reg,4,ambient,38.1
2019,April,11,BOL,reg,4,ambient,33
2019,April,11,BOL,reg,4,ambient,31.2
2019,April,11,BOL,reg,4,ambient,44.5
2019,April,11,BOL,reg,4,ambient,19.1
2019,April,11,BOL,reg,4,ambient,27.2
2019,April,11,BOL,reg,5,cc,27.2
2019,April,11,BOL,reg,5,cc,33.4
2019,April,11,BOL,reg,5,cc,29
2019,April,11,BOL,reg,5,cc,30.9
2019,April,11,BOL,reg,5,cc,29.1
2019,April,11,BOL,reg,5,cc,19.8
2019,April,11,BOL,reg,5,cc,20.4
2019,April,11,BOL,reg,5,cc,23.2
2019,April,11,BOL,reg,5,cc,34.6
2019,April,11,BOL,reg,5,cc,21.8
2019,April,11,BOL,reg,6,high,31.2
2019,April,11,BOL,reg,6,high,30.1
2019,April,11,BOL,reg,6,high,28.2
2019,April,11,BOL,reg,6,high,35.6
2019,April,11,BOL,reg,6,high,34.1
2019,April,11,BOL,reg,6,high,47
2019,April,11,BOL,reg,6,high,29.2
2019,April,11,BOL,reg,6,high,23.1
2019,April,11,BOL,reg,6,high,21.8
2019,April,11,BOL,reg,6,high,18.2
2019,April,11,BOL,reg,7,high,30.5
2019,April,11,BOL,reg,7,high,33.2
2019,April,11,BOL,reg,7,high,33.1
2019,April,11,BOL,reg,7,high,23.4
2019,April,11,BOL,reg,7,high,20.2
2019,April,11,BOL,reg,7,high,32.1
2019,April,11,BOL,reg,7,high,35
2019,April,11,BOL,reg,7,high,10.3
2019,April,11,BOL,reg,7,high,33.1
