Year,Month,Day,Marsh,Zone,Cage,Treatment,Burrows,Pachy,Hemi,Fiddler,Green,Pitfall,Pitfall-F,Pitfall-P,Pitfall-G,Pitfall-H
2017,May,12,SDL,lo,J,cc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,QQ,ncc,21,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,RR,cc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,SS,cc,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,TT,cc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,UU,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,VV,ncc,14,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,XX,ncc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,lo,YY,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,31,ambient,46,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,32,no,27,0,0,0,0,0,NA,NA,NA,NA
2017,May,12,SDL,mid,33,no,25,0,0,0,0,0,NA,NA,NA,NA
2017,May,12,SDL,mid,34,ambient,70,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,35,ambient,62,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,36,no,17,0,0,0,0,0,NA,NA,NA,NA
2017,May,12,SDL,mid,37,ambient,36,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,38,no,52,0,0,0,0,0,NA,NA,NA,NA
2017,May,12,SDL,mid,39,ambient,33,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,40,no,8,0,0,0,0,0,NA,NA,NA,NA
2017,May,12,SDL,mid,61,high,13,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,62,high,30,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,63,high,14,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,64,high,28,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,65,high,52,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,G,cc,56,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,H,cc,57,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,II,cc,31,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,JJ,cc,37,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,KK,cc,25,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,LL,ncc,24,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,MM,ncc,17,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,NN,ncc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,OO,ncc,39,0,0,0,0,NA,NA,NA,NA,NA
2017,May,12,SDL,mid,PP,ncc,42,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,41,no,6,0,0,0,0,1,NA,1,NA,NA
2017,April,15,SDL,lo,46,no,5,0,0,0,0,1,NA,1,NA,NA
2017,April,15,SDL,mid,32,no,14,0,0,1,0,3,2,1,NA,NA
2017,April,15,SDL,mid,33,no,3,0,0,0,0,1,NA,1,NA,NA
2017,April,15,SDL,mid,38,no,25,0,0,0,0,1,NA,1,NA,NA
2017,April,15,SDL,hi,21,no,20,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,hi,22,no,15,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,hi,23,ambient,27,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,24,no,18,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,hi,25,ambient,28,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,26,ambient,32,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,27,no,10,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,hi,28,no,14,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,hi,29,ambient,52,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,30,ambient,33,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,AA,cc,20,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,BB,cc,18,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,DD,ncc,27,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,E,cc,29,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,EE,ncc,29,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,F,cc,22,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,FF,ncc,32,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,GG,ncc,33,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,hi,HH,ncc,38,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,42,no,1,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,lo,43,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,44,ambient,14,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,45,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,47,ambient,23,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,48,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,April,15,SDL,lo,49,no,3,0,0,0,0,1,1,NA,NA,NA
2017,April,15,SDL,lo,50,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,I,cc,7,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,J,cc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,QQ,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,RR,cc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,SS,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,TT,cc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,UU,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,VV,ncc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,XX,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,lo,YY,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,31,ambient,33,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,34,ambient,63,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,35,ambient,31,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,36,no,4,0,0,0,0,1,1,NA,NA,NA
2017,April,15,SDL,mid,37,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,39,ambient,19,1,0,4,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,40,no,4,0,0,0,0,2,2,NA,NA,NA
2017,April,15,SDL,mid,61,high,11,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,62,high,21,0,0,3,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,63,high,4,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,64,high,18,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,65,high,19,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,G,cc,32,0,0,5,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,H,cc,27,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,II,cc,25,0,0,7,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,JJ,cc,23,0,0,1,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,KK,cc,9,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,LL,ncc,27,0,0,4,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,MM,ncc,11,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,NN,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,OO,ncc,33,0,0,0,0,NA,NA,NA,NA,NA
2017,April,15,SDL,mid,PP,ncc,18,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,31,ambient,30,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,32,no,4,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,33,no,1,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,34,ambient,24,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,35,ambient,41,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,36,no,1,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,37,ambient,5,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,38,no,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,39,ambient,8,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,40,no,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,61,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,62,high,3,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,63,high,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,64,high,4,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,65,high,9,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,G,cc,33,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,H,cc,32,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,II,cc,29,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,JJ,cc,40,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,KK,cc,18,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,LL,ncc,23,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,MM,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,NN,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,OO,ncc,36,0,0,0,0,NA,NA,NA,NA,NA
2017,December,19,SDL,mid,PP,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,27,no,28,0,0,0,0,1,NA,1,NA,NA
2017,August,23,SDL,lo,46,no,1,0,0,0,0,1,NA,1,NA,NA
2017,August,23,SDL,mid,33,no,4,1,0,0,0,1,NA,1,NA,NA
2017,August,23,SDL,mid,36,no,1,0,0,0,0,1,NA,1,NA,NA
2017,August,23,SDL,mid,38,no,21,0,0,0,0,1,NA,1,NA,NA
2017,August,23,SDL,lo,41,no,4,0,0,0,0,2,NA,2,NA,NA
2017,August,23,SDL,lo,49,no,0,0,0,0,0,2,NA,2,NA,NA
2017,August,23,SDL,mid,40,no,0,0,0,0,0,2,NA,2,NA,NA
2017,August,23,SDL,lo,42,no,2,0,0,0,0,4,NA,4,NA,NA
2017,August,23,SDL,hi,21,no,25,0,0,0,0,0,NA,NA,NA,NA
2017,August,23,SDL,hi,22,no,19,0,0,0,0,0,NA,NA,NA,NA
2017,August,23,SDL,hi,23,ambient,39,0,0,1,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,24,no,37,0,0,1,0,0,NA,NA,NA,NA
2017,August,23,SDL,hi,25,ambient,51,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,26,ambient,85,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,28,no,34,0,0,0,0,0,NA,NA,NA,NA
2017,August,23,SDL,hi,29,ambient,79,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,30,ambient,61,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,AA,cc,69,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,BB,cc,42,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,cc,cc,46,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,DD,ncc,54,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,E,cc,53,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,EE,ncc,49,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,F,cc,48,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,FF,ncc,43,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,GG,ncc,45,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,hi,HH,ncc,54,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,43,ambient,3,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,44,ambient,27,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,45,ambient,15,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,47,ambient,25,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,48,no,0,1,0,1,0,0,NA,NA,NA,NA
2017,August,23,SDL,lo,50,ambient,9,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,I,cc,17,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,J,cc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,QQ,ncc,11,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,RR,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,SS,cc,15,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,TT,cc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,UU,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,VV,ncc,16,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,XX,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,lo,YY,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,31,ambient,66,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,32,no,16,0,0,0,0,0,NA,NA,NA,NA
2017,August,23,SDL,mid,34,ambient,68,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,35,ambient,81,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,37,ambient,22,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,39,ambient,20,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,61,high,10,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,62,high,25,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,63,high,7,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,64,high,16,0,0,1,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,65,high,47,1,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,G,cc,58,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,H,cc,46,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,II,cc,66,2,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,JJ,cc,49,2,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,KK,cc,35,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,LL,ncc,18,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,MM,ncc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,NN,ncc,0,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,OO,ncc,44,0,0,0,0,NA,NA,NA,NA,NA
2017,August,23,SDL,mid,PP,ncc,17,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,21,no,7,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,hi,22,no,2,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,hi,23,ambient,24,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,24,no,12,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,hi,25,ambient,26,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,26,ambient,43,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,27,no,12,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,hi,28,no,3,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,hi,29,ambient,42,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,30,ambient,39,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,AA,cc,44,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,BB,cc,34,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,cc,cc,32,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,DD,ncc,38,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,E,cc,29,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,EE,ncc,34,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,F,cc,29,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,FF,ncc,29,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,GG,ncc,31,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,hi,HH,ncc,37,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,41,no,4,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,lo,42,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,lo,43,ambient,7,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,44,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,45,ambient,13,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,46,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,lo,47,ambient,17,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,48,no,1,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,lo,49,no,0,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,lo,50,ambient,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,I,cc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,J,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,QQ,ncc,23,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,RR,cc,6,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,SS,cc,8,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,TT,cc,5,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,UU,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,VV,ncc,9,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,XX,ncc,2,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,lo,YY,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,31,ambient,54,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,32,no,16,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,mid,33,no,12,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,mid,34,ambient,57,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,35,ambient,37,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,36,no,13,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,mid,37,ambient,21,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,38,no,11,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,mid,39,ambient,18,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,40,no,6,0,0,0,0,0,NA,NA,NA,NA
2017,May,25,SDL,mid,61,high,16,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,62,high,34,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,63,high,13,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,64,high,17,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,65,high,28,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,G,cc,51,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,H,cc,32,1,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,II,cc,34,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,JJ,cc,38,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,KK,cc,26,1,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,LL,ncc,23,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,MM,ncc,17,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,NN,ncc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,OO,ncc,28,1,0,0,0,NA,NA,NA,NA,NA
2017,May,25,SDL,mid,PP,high,30,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,24,no,72,4,0,0,0,4,3,1,NA,NA
2017,July,26,SDL,mid,33,no,6,0,0,0,0,1,NA,1,NA,NA
2017,July,26,SDL,mid,36,no,6,0,0,0,0,1,NA,1,NA,NA
2017,July,26,SDL,mid,38,no,29,2,0,1,0,1,NA,1,NA,NA
2017,July,26,SDL,lo,41,no,15,0,0,1,0,3,NA,3,NA,NA
2017,July,26,SDL,mid,40,no,2,0,0,0,0,4,NA,4,NA,NA
2017,July,26,SDL,lo,42,no,1,2,0,0,0,5,NA,5,NA,NA
2017,July,26,SDL,lo,48,no,1,0,0,0,0,5,NA,5,NA,NA
2017,July,26,SDL,lo,46,no,5,1,0,0,0,6,NA,6,NA,NA
2017,July,26,SDL,lo,49,no,0,0,0,0,0,6,NA,6,NA,NA
2017,July,26,SDL,hi,21,no,27,0,0,1,0,0,NA,NA,NA,NA
2017,July,26,SDL,hi,22,no,12,0,0,1,0,0,NA,NA,NA,NA
2017,July,26,SDL,hi,23,ambient,36,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,25,ambient,49,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,26,ambient,99,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,27,no,39,0,0,0,0,0,NA,NA,NA,NA
2017,July,26,SDL,hi,28,no,47,1,0,0,0,0,NA,NA,NA,NA
2017,July,26,SDL,hi,29,ambient,77,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,30,ambient,64,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,AA,cc,60,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,BB,cc,67,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,cc,cc,70,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,DD,ncc,56,1,0,2,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,E,cc,4,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,EE,ncc,44,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,F,cc,50,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,FF,ncc,35,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,GG,ncc,53,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,hi,HH,ncc,49,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,43,ambient,3,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,44,ambient,22,4,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,45,ambient,17,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,47,ambient,20,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,50,ambient,12,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,I,cc,16,4,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,J,cc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,QQ,ncc,22,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,RR,cc,8,2,0,3,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,SS,cc,14,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,TT,cc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,UU,ncc,1,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,VV,ncc,26,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,XX,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,lo,YY,ncc,3,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,31,ambient,55,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,32,no,12,0,0,0,0,0,NA,NA,NA,NA
2017,July,26,SDL,mid,34,ambient,73,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,35,ambient,93,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,37,ambient,29,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,39,ambient,28,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,61,high,13,2,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,62,high,29,2,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,63,high,16,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,64,high,27,2,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,65,high,61,1,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,G,cc,57,0,0,3,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,H,cc,45,0,0,3,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,II,cc,51,4,0,6,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,JJ,cc,58,0,0,3,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,KK,cc,37,0,0,0,0,NA,NA,NA,NA,NA
2017,July,26,SDL,mid,LL,ncc,17,0,0,0,0,NA,NA,NA,NA,NA
